"y","x","g1","g2"
-1.50937141082467,-0.63723728097651,"A4","B3"
-0.808322712875135,-0.0692827383449863,"A4","B3"
0.471759273813994,0.296851277964955,"A5","B3"
0.527584813858446,-1.90057359099263,"A5","B3"
0.583669852432545,-1.64736563534055,"A5","B3"
0.12667493978956,-1.77840542847245,"A5","B3"
1.14164807923919,0.0349434049986583,"A5","B3"
-0.761132730005093,-0.494546440129202,"A6","B3"
0.117656880845919,0.607544926781207,"A6","B3"
-0.340907287616574,-0.364364847102156,"A6","B3"
-1.55988630722294,0.167934342995413,"A6","B3"
-0.0159328557131641,0.56662266672996,"A6","B3"
-0.465890199879895,-0.155680573461637,"A7","B3"
-1.3755978433662,-0.837984087039561,"A7","B3"
-0.00456440773430836,0.547014469695304,"A7","B3"
-0.463511410260595,-1.08803865708631,"A7","B3"
0.592486119569652,1.4518071580534,"A7","B3"
-1.05914136883622,1.38697553657137,"A8","B3"
-0.0961425430365364,0.260088016550869,"A8","B3"
-0.340621410247788,1.4436259424863,"A8","B3"
-1.21087746380953,-1.19124128208781,"A8","B3"
-0.547285747523027,-0.298389356312265,"A8","B3"
-0.00930702761067276,-1.14440944133654,"A1","B4"
0.892507521011743,-1.72153531822645,"A1","B4"
1.06154195566817,-0.369685527404224,"A1","B4"
2.07806902859866,1.8220755110266,"A1","B4"
1.02966287841804,0.477589803722517,"A1","B4"
2.58722455926297,0.140548525376545,"A2","B4"
1.55351335495954,-1.72602445342769,"A2","B4"
1.9811154950303,0.276531656649898,"A2","B4"
2.13308522512478,-1.36275967762857,"A2","B4"
1.82414898593275,0.835423806917271,"A2","B4"
3.40206118872807,2.22562323077441,"A3","B4"
1.29638685700895,0.172266961824318,"A3","B4"
0.745863827218163,-1.50059278405936,"A3","B4"
1.43151994194407,-1.34661735782139,"A3","B4"
0.115991747511393,-2.40108228775576,"A3","B4"
0.832705575517636,0.793520406073772,"A4","B4"
0.625194545916691,0.443891330881794,"A4","B4"
0.559630133129258,0.50382609597306,"A4","B4"
1.11316415730134,1.42808465382615,"A4","B4"
-0.920737452066504,-1.83208693918153,"A4","B4"
2.52836533296362,1.34278280228568,"A5","B4"
3.46518491315223,2.43894433702519,"A5","B4"
2.16977199085769,0.676936112361846,"A5","B4"
2.01017035342998,-1.9689806259,"A5","B4"
2.42444847774277,0.0803814222629486,"A5","B4"
1.09517615383531,-0.704769230800399,"A6","B4"
1.23766431011987,0.597252319804128,"A6","B4"
0.754124899592876,0.795779633532407,"A6","B4"
0.70775866112479,-1.03083607211925,"A6","B4"
0.968587882092189,-0.41952682968016,"A6","B4"
0.220079598168348,0.160091133809729,"A7","B4"
1.08490398430019,-0.564480330104522,"A7","B4"
0.618665452828055,0.227506542643941,"A7","B4"
0.664627974822556,0.25707888385343,"A7","B4"
-0.187048387764395,-0.337700800111556,"A7","B4"
0.864781441968693,0.304572463038054,"A8","B4"
0.834661185008807,0.724437086895389,"A8","B4"
-0.140184068515508,-0.685173304396346,"A8","B4"
0.679633438201515,0.661485903539247,"A8","B4"
1.50154069984693,1.7254196199561,"A8","B4"
0.492964456412498,0.321345702762459,"A1","B5"
0.672652852234869,0.576315891374481,"A1","B5"
0.206338312100547,-1.40999217651909,"A1","B5"
-0.592346469768802,-0.995502066124629,"A1","B5"
1.57480946914792,1.56029894634312,"A1","B5"
2.38594344313491,0.203593996907729,"A2","B5"
1.33745955550373,-0.387634795728945,"A2","B5"
2.213366987614,0.919614833008903,"A2","B5"
1.6891866951499,-0.379738926246702,"A2","B5"
2.92784424224895,0.744245250972441,"A2","B5"
0.211928166525262,-1.18318209818626,"A3","B5"
1.36478358145063,0.276419064657061,"A3","B5"
0.817757380090454,-0.356217720665087,"A3","B5"
2.09077584718635,0.98772386398248,"A3","B5"
1.16893569345187,-0.26723364871507,"A3","B5"
0.344621369273398,0.48002728980872,"A4","B5"
0.143490476887631,0.767422741361158,"A4","B5"
0.70186374616424,0.939442086643735,"A4","B5"
0.0729119089793459,-1.05321259091422,"A4","B5"
0.732519141895747,1.01361777432179,"A4","B5"
1.35227086842019,-1.25417323544833,"A5","B5"
2.02559360290379,-0.380583632523126,"A5","B5"
2.45456701430216,0.209088829530641,"A5","B5"
2.04944948648106,-0.124756177136548,"A5","B5"
3.21466691041082,2.18637793111462,"A5","B5"
-0.0927342628675784,0.0820232381160227,"A6","B5"
1.36588615698249,2.1121020465408,"A6","B5"
1.0559101923951,1.03434270295442,"A6","B5"
0.329546906237515,-0.198173206787288,"A6","B5"
0.944009859724748,-1.03922957852015,"A6","B5"
0.951737157111214,-0.133664100355403,"A7","B5"
0.701812589041242,-0.582036191201673,"A7","B5"
-0.456685134422145,-0.903011226020167,"A7","B5"
0.937955734520941,-0.801831747733974,"A7","B5"
0.902777405489978,1.32082067319443,"A7","B5"
0.619913501853447,1.03917964954328,"A8","B5"
0.814601160747416,0.558111036037802,"A8","B5"
-0.955423371379717,-1.328687145806,"A8","B5"
-0.567873470447143,-1.92455678891289,"A8","B5"
0.2112461530156,0.0226954073194195,"A8","B5"
0.776027549197664,-0.581488412634054,"A1","B6"
0.68813039063658,-0.224151626664192,"A1","B6"
1.49503737134781,1.19843418933257,"A1","B6"
-0.604160192610935,-1.35857871233232,"A1","B6"
1.24614413312821,-0.0200713888911764,"A1","B6"
3.48971168843955,0.890133435040867,"A2","B6"
2.19521361964495,-0.027858903070996,"A2","B6"
1.26811251158025,-0.879338655739682,"A2","B6"
2.25793941537606,0.765322042269711,"A2","B6"
1.12888640871514,-0.97758854922226,"A2","B6"
1.6158275188692,0.530304947114401,"A3","B6"
2.84507087607723,0.934905976060375,"A3","B6"
1.75453818057099,0.346188283538513,"A3","B6"
0.632903345080965,-0.733580845131747,"A3","B6"
1.88743045718387,0.710443205962393,"A3","B6"
-0.340136267607357,-0.322708044213033,"A4","B6"
-0.0580904864530724,-0.360638538970482,"A4","B6"
0.0104796521880605,0.155153295165753,"A4","B6"
-0.444185853805535,-1.39090614500807,"A4","B6"
0.816791324609405,1.37319401169184,"A4","B6"
1.60131631660828,-0.865149685220277,"A5","B6"
1.44795330669607,-1.30250884821481,"A5","B6"
2.57142494190768,0.893420760472442,"A5","B6"
1.12091265683277,-0.880376661288366,"A5","B6"
1.07475119159778,-0.416619446179696,"A5","B6"
0.232322520363192,-0.040629159340605,"A6","B6"
1.2825719690635,0.143589654696849,"A6","B6"
0.970820576847128,0.0975113839005585,"A6","B6"
0.26851710606771,0.166429687307962,"A6","B6"
0.953422197626544,1.47631110339868,"A6","B6"
-0.387553142328383,-1.54600953349065,"A7","B6"
0.668509083935022,1.37092703569152,"A7","B6"
-0.285113695616067,-0.306876957998265,"A7","B6"
-0.0619384468097666,-0.178149638457608,"A7","B6"
0.828804761329762,0.840865553978933,"A7","B6"
0.407273055052049,-0.703854663349089,"A8","B6"
-0.00908124527642015,-0.380348534772783,"A8","B6"
-0.369245037756587,-0.612847453203613,"A8","B6"
-0.206644535698999,-0.847610098196891,"A8","B6"
1.11380862758739,1.45125747381014,"A8","B6"
0.0819381179120813,-1.04043881471164,"A1","B7"
0.274552439554037,0.0246591300966647,"A1","B7"
0.781842211965082,0.86220033088804,"A1","B7"
0.524099566717386,0.7082868100258,"A1","B7"
-0.135363396666927,-0.6365680980539,"A1","B7"
2.17957400680763,0.908751995216738,"A2","B7"
1.14124122917902,-0.582732448949742,"A2","B7"
1.48864467562578,0.0810977482531141,"A2","B7"
1.08538891627874,-0.0436454904347943,"A2","B7"
1.56268546939451,0.275386141381521,"A2","B7"
1.73906929895167,1.03476675972825,"A3","B7"
0.597100364487268,-0.444013354674989,"A3","B7"
0.828323476458332,-1.34238940006746,"A3","B7"
0.313781176065523,-0.16337963747485,"A3","B7"
0.366159014429305,-0.24919870360914,"A3","B7"
-0.522454127625563,0.662470741322973,"A4","B7"
-0.417863422025936,0.643970757874915,"A4","B7"
-1.33446757916323,-0.851927961785595,"A4","B7"
-0.834163019553377,-0.724725371212437,"A4","B7"
-0.166561676893292,-0.138015557476812,"A4","B7"
1.38421562677869,-0.345707309732259,"A5","B7"
2.46961010814498,0.407881830289697,"A5","B7"
1.51426270272093,-0.542383593970807,"A5","B7"
0.27449065094362,-2.23398027809733,"A5","B7"
2.18271369326769,1.31762013474246,"A5","B7"
0.905988925929563,0.421883927806386,"A6","B7"
-0.342075952015104,-0.742518988802396,"A6","B7"
0.448804105766175,0.246548388393088,"A6","B7"
-0.443860371612582,-0.534765887357693,"A6","B7"
-0.781377316286985,-1.3755439339813,"A6","B7"
0.669300736219048,-0.410783841828446,"A7","B7"
0.432418535037512,1.07210934450074,"A7","B7"
0.191181950857203,0.944193457573716,"A7","B7"
-0.463438222454759,-0.66059490686013,"A7","B7"
0.971909028040734,0.463225217844288,"A7","B7"
-0.600917890597155,-0.833497207356883,"A8","B7"
-0.901294724083741,-1.65610883194369,"A8","B7"
0.140775543122942,-0.242947018345411,"A8","B7"
-0.0376038939890395,-0.73482931366073,"A8","B7"
0.338041257097501,0.288050068001143,"A8","B7"
-0.468938009683747,-2.51986520159048,"A1","B8"
0.705437338200837,0.55924071738516,"A1","B8"
0.789627696122286,-0.370775117700237,"A1","B8"
0.383469422811189,-0.246350630748552,"A1","B8"
0.35463822951586,-1.06853357784865,"A1","B8"
2.03062823512817,0.188859633733609,"A2","B8"
1.0383059379634,-0.700101045858063,"A2","B8"
1.50246745080017,-0.0548718784823267,"A2","B8"
1.72910254648477,0.00472407217641962,"A2","B8"
2.8028485691017,0.513744293596987,"A2","B8"
1.46146954511289,-0.232082803027102,"A3","B8"
1.03454906245846,-0.503803380676551,"A3","B8"
1.7264810925438,0.931147029863576,"A3","B8"
1.449555187699,0.866682884211971,"A3","B8"
0.44830230004866,-1.61507666849916,"A3","B8"
-0.0892844027836527,-0.414854751295396,"A4","B8"
-0.652504216565878,0.29587942890128,"A4","B8"
0.247967794375109,-0.50141391721504,"A4","B8"
-0.0412566097686579,0.168396364792161,"A4","B8"
-0.928554426252707,-1.48450509580431,"A4","B8"
1.56226727724645,-0.935164736116049,"A5","B8"
1.29030052122611,-1.31832326522967,"A5","B8"
2.2907998361914,-0.84352264532262,"A5","B8"
1.43127305673686,-0.180237063990631,"A5","B8"
0.461990282123543,-1.47351719385526,"A5","B8"
0.943869070917323,0.296855110247589,"A6","B8"
0.388549837866993,0.48360632547828,"A6","B8"
0.955129859343378,0.0684664590944321,"A6","B8"
0.943210923365817,0.288832146054799,"A6","B8"
0.78147867714327,1.31478137563317,"A6","B8"
0.183784391445624,-0.295572687217798,"A7","B8"
0.469965479990476,-0.0645784358198128,"A7","B8"
-0.461214614760787,0.776282190484079,"A7","B8"
-0.18867086231954,-1.07961062033369,"A7","B8"
0.503578915520299,0.592149207814118,"A7","B8"
0.164560859853543,0.326762664190576,"A8","B8"
-1.31821992685709,-2.29585610726922,"A8","B8"
0.501351846089029,-0.402928718721306,"A8","B8"
1.23728369175078,1.12590344878514,"A8","B8"
0.928704665867363,1.06309273743403,"A8","B8"
0.320533456666244,-1.15639334814561,"A1","B9"
0.400729890840687,-0.954671005680107,"A1","B9"
-0.266926700984359,-0.642356882872671,"A1","B9"
0.943585003178094,-0.129691509094243,"A1","B9"
0.447747559338348,0.295829170695869,"A1","B9"
2.420857963092,0.82489951801843,"A2","B9"
1.50778690205013,-1.14883125001525,"A2","B9"
2.56970488124431,1.58557394076257,"A2","B9"
2.24382287456068,-0.132846092844996,"A2","B9"
1.65028481840615,-0.1188997311273,"A2","B9"
0.987900396596833,0.119426695023832,"A3","B9"
1.84970724306001,0.193494092373144,"A3","B9"
2.37743611607253,1.46947244062976,"A3","B9"
0.386536245379478,-2.16039782779474,"A3","B9"
2.37153590020147,2.30969114552158,"A3","B9"
0.873744163818045,0.984586571976726,"A4","B9"
0.339122935739519,1.51077365357538,"A4","B9"
-0.450725824805424,-0.0445077537615691,"A4","B9"
-0.75167985782465,-1.15348101491977,"A4","B9"
1.43799393672201,2.29414313762285,"A4","B9"
1.2086061292255,0.538671398580612,"A5","B9"
1.0476028038042,-0.146357461503436,"A5","B9"
1.20930247637337,-0.979218617911794,"A5","B9"
0.242773422107815,-1.83117283160627,"A5","B9"
2.9214680794222,1.87003599819738,"A5","B9"
-0.699308235458546,-1.50302039170888,"A6","B9"
1.28229845432096,2.3183185423337,"A6","B9"
0.0141932196129618,-1.25628221158249,"A6","B9"
-0.351561773721499,-0.938503513013538,"A6","B9"
1.08955884918821,-0.526780038563989,"A6","B9"
-0.879375799651917,-1.73327805283101,"A7","B9"
0.0637254660202312,-1.07872838031373,"A7","B9"
-0.11218406661131,-0.369739571578093,"A7","B9"
1.60003198170639,1.41862414170208,"A7","B9"
-0.51113924179911,-0.960515382858762,"A7","B9"
-0.0668071469050124,0.444572596941779,"A8","B9"
0.773788333012545,0.920231426728207,"A8","B9"
0.907565335271683,0.248415976349369,"A8","B9"
0.237194336059273,-0.258117777013521,"A8","B9"
1.03491190305942,2.30061315107276,"A8","B9"
1.16806304488464,0.0625352276389472,"A1","B10"
-0.0799395473026758,0.231113964400382,"A1","B10"
1.74783965337306,1.51760850090181,"A1","B10"
0.653487680697138,-0.498742893800325,"A1","B10"
0.809781426613482,0.0042528490289645,"A1","B10"
2.25109257719224,0.359516304461355,"A2","B10"
2.85314778068774,2.0829658904333,"A2","B10"
0.546082415087944,-1.40803408191427,"A2","B10"
3.61841853236533,1.21785049432011,"A2","B10"
2.07978385790321,0.721791138840483,"A2","B10"
0.954675289686896,-0.201646517846149,"A3","B10"
1.67775678562701,0.0953683067641304,"A3","B10"
0.646717984752879,-2.0326272795772,"A3","B10"
0.57568571962712,-1.77577158503122,"A3","B10"
1.74542615293793,0.0660258848575464,"A3","B10"
-0.686112515568311,-1.22410399182966,"A4","B10"
0.795729554505405,1.57845456721495,"A4","B10"
0.133759148252605,-0.204568005748354,"A4","B10"
-0.431698293146002,0.413325429114055,"A4","B10"
0.116067813867123,-0.355544375007406,"A4","B10"
1.99168043417032,1.57818994525101,"A5","B10"
1.96344989546601,-1.09289061083201,"A5","B10"
1.77600540153272,-0.76616169180736,"A5","B10"
0.984167728968706,-2.44080992132034,"A5","B10"
0.856217398458769,-0.667874978626349,"A5","B10"
0.470398332163582,-0.877792425930981,"A6","B10"
0.928772408952634,-0.249487423543766,"A6","B10"
0.555689097309602,-0.914543805652362,"A6","B10"
1.09279126846887,0.0808757985594669,"A6","B10"
0.770847086570213,-0.0828844797360192,"A6","B10"
0.587499929466037,-0.40642878901554,"A7","B10"
0.720399891019296,0.699007144819557,"A7","B10"
0.844258939556217,0.4724467026969,"A7","B10"
1.0438984234021,0.981955035396562,"A7","B10"
-0.324559878908514,-1.44548946705363,"A7","B10"
-1.06351098633079,0.0165044144695601,"A8","B10"
-0.0261512835725055,-0.191161828909838,"A8","B10"
0.793312979946722,0.606150555825276,"A8","B10"
0.763515197841525,1.1105918600815,"A8","B10"
-0.356673185207906,-0.0291097900207184,"A8","B10"
