"y","x","g"
0.668973836926805,-0.475591543080716,"g28"
-0.463610443238942,-0.884102321178995,"g29"
-0.467303804109708,-3.4980589839012,"g30"
2.61339031837193,-0.381983368897721,"g31"
1.70847150188523,0.977688125006405,"g32"
0.983098727526797,-0.55804094581969,"g33"
0.526267316420971,-0.626455146605437,"g34"
-0.00918207588637611,-0.530451225374318,"g35"
2.41460872827467,1.89762158687647,"g36"
1.28396025451433,1.39554067761932,"g37"
1.20888743918202,-0.746025873547522,"g38"
1.10207154311259,-0.305573075942347,"g39"
3.32391401470131,1.16967816861667,"g40"
0.526664800772822,0.304387177474429,"g41"
1.38383804822908,-0.117498250092135,"g42"
0.309215456581652,-0.0600855311922628,"g43"
2.27761482528672,1.47093894704073,"g44"
0.641820949175723,-1.47814760696567,"g45"
0.582360649496693,-0.683612946013708,"g46"
0.352928818190212,0.460540599129126,"g47"
0.782570168440912,-0.181501925132701,"g48"
0.980775955875215,-1.1588163079869,"g49"
2.55263497316609,0.409018917587992,"g50"
0.731853225401061,-0.258207055895331,"g01"
0.751507063267616,-0.266899439245335,"g02"
2.49894794040789,0.164155956377677,"g03"
0.802802075922202,-0.393458947370392,"g04"
-1.11667393745204,-1.84373724616706,"g05"
0.15406668693229,-1.54228826673143,"g06"
1.99789740985554,-0.58624035953125,"g07"
0.960603703737366,-0.852138909339862,"g08"
1.52549645624226,0.778324555292096,"g09"
1.67759413466217,-0.0303170743814151,"g10"
0.943919842824708,-1.45565758192736,"g11"
-0.410614815587426,0.0937849230642157,"g12"
2.00406901225481,0.982349222257101,"g13"
-0.202907491769768,-0.596710161803609,"g14"
1.37759382329466,0.074804850648532,"g15"
2.70078351056801,2.19742943082256,"g16"
2.24102851929755,0.795023212203818,"g17"
0.545095080124405,-0.53894221212124,"g18"
-0.017744284579204,-1.60128317821893,"g19"
1.4042119827149,-0.731373566177287,"g20"
0.793835184980438,-0.355740790946177,"g21"
0.246844748044444,-0.985414318158051,"g22"
3.85794126095095,-0.731170643370716,"g23"
1.56122641226149,1.46532408338515,"g24"
2.96033265234687,1.85861531770756,"g25"
0.666634473574049,0.00349702737986148,"g26"
1.11799658937799,-1.34377524489701,"g27"
0.856041361691042,0.151294033427274,"g28"
0.259404864416758,0.290009125124407,"g29"
0.990652119038524,-0.122478327663253,"g30"
2.78377791829464,0.125154388131488,"g31"
1.91065590190863,-0.772434113964163,"g32"
0.736341053450866,-1.01296612271755,"g33"
1.14233586742211,0.966919600875935,"g34"
-0.798935713500542,-0.423327300310027,"g35"
1.03972280393448,-0.831599454772898,"g36"
1.12594354635974,1.3999572669764,"g37"
1.89790273102698,0.0170139594873641,"g38"
2.23618374286327,1.84749695338976,"g39"
2.24641903960702,-0.686339384952405,"g40"
0.121534309417863,-0.218724034376987,"g41"
1.45799517380377,0.68259290626915,"g42"
1.2807208026534,0.524130024539433,"g43"
1.64430083419806,0.0805499784493217,"g44"
2.2031063481532,0.053785542401867,"g45"
0.525002678949575,-0.737258988119156,"g46"
0.526867788788534,0.96643806137653,"g47"
0.448144823054104,0.984306851327461,"g48"
2.23782040113355,0.187290940868541,"g49"
2.17002749838274,0.272985753324717,"g50"
1.58385782025868,1.21014609380815,"g01"
1.62843748446559,0.188657163500232,"g02"
3.1141756856622,1.96249867171125,"g03"
0.980274968249081,0.138711939228532,"g04"
-0.989768293931487,-1.57862735437219,"g05"
0.391025816923704,-0.797021271160569,"g06"
3.32877958751516,1.2243538823335,"g07"
1.8880921263791,-0.36533356000315,"g08"
0.417307080810401,-0.162590280253847,"g09"
1.70361172985849,0.560479179377746,"g10"
1.09976258449944,-0.860725629209712,"g11"
0.63098066668338,1.23863449181929,"g12"
2.31234859426463,0.76743574915881,"g13"
-0.151570321790426,-1.08740910585415,"g14"
1.43023798333603,0.0675037726727784,"g15"
2.09573145097023,1.60514056502043,"g16"
2.42079262902763,1.2322294300139,"g17"
0.673315251866933,-0.379113794711119,"g18"
-0.524513799254592,-1.34986658373938,"g19"
1.77052365031416,0.36491809963744,"g20"
0.0522655969664284,-0.363594924599833,"g21"
1.23419536344668,1.37465332460603,"g22"
3.87948655732579,0.291895737262712,"g23"
1.20338333961779,0.710591710272188,"g24"
2.16655356863943,-0.937760919542174,"g25"
-0.328334306273233,-1.11406312742816,"g26"
1.97289934471403,0.634371955201933,"g27"
1.18749436579649,-0.231192902070698,"g28"
-1.57795014105333,-1.36819420354585,"g29"
0.796555373819146,-0.75490744620069,"g30"
2.01890034990483,-1.12559664854243,"g31"
1.50158026024554,-0.219359247270746,"g32"
1.29244661706513,-0.134307951695763,"g33"
0.672328925819118,-0.818020611039189,"g34"
0.230317429872182,0.472334156667358,"g35"
0.606403182397374,-0.869256129972102,"g36"
-0.667523025536213,-1.33228834146939,"g37"
1.98229172019356,0.0705628697044908,"g38"
2.13856071650288,0.464093186361567,"g39"
2.68827601030348,0.289158499235489,"g40"
-1.36440830023424,-2.88494108290944,"g41"
-0.0940164292814973,-2.33469177523876,"g42"
0.0354504753437465,-1.73089104667678,"g43"
1.83336165991877,0.825009586381875,"g44"
1.76529003329724,-1.04503955111711,"g45"
0.229592872476642,-0.877193373918297,"g46"
-0.183097168328217,-0.400389842151599,"g47"
-0.429054060028317,-1.26818897222952,"g48"
1.88662379033305,0.138586390599616,"g49"
2.81883669176588,1.18357160432819,"g50"
0.108624858080052,-2.11055507298746,"g01"
0.991229341195478,0.26067610953686,"g02"
2.55874521501797,0.94556682569367,"g03"
0.562669262514375,-0.619960619785744,"g04"
0.0182792246633067,-0.00910073949036899,"g05"
0.918018220812624,0.52022542274955,"g06"
3.7159914577549,1.80625870789078,"g07"
1.06058226774894,-1.91251989792015,"g08"
0.83655824026697,0.199282075072251,"g09"
2.31363621839017,0.276484953038244,"g10"
1.13034586711058,-0.836276427358327,"g11"
0.513842046773232,2.02959741488453,"g12"
2.54062088844693,0.429105986561216,"g13"
0.0565715756014437,1.06394786606598,"g14"
1.34275280445857,-0.605823053087099,"g15"
2.08070952203499,1.07437304578307,"g16"
0.724040825949206,-0.71234763989585,"g17"
0.527668124790565,-0.178860132900489,"g18"
0.896328104406001,0.499760039033528,"g19"
1.41077591024613,-0.199571140574667,"g20"
0.500899957191138,0.0898948045279259,"g21"
0.866150363479594,1.00491005829577,"g22"
2.68390467265745,-1.87294167259194,"g23"
0.977117697486554,0.524784536401754,"g24"
2.34357379892477,-0.514627337096883,"g25"
0.525493894345888,1.21093256959222,"g26"
0.943295778735696,-0.51279537709984,"g27"
1.49643052621898,1.09062565208529,"g28"
-0.573866159707937,0.491844895736831,"g29"
1.19686623515783,-0.242628971687308,"g30"
3.45339819283395,2.11604724760423,"g31"
2.48965565888806,1.18863957278928,"g32"
1.46527785049107,0.895261190689144,"g33"
1.30654129966279,0.868540637069172,"g34"
0.300270353393284,1.65617796517327,"g35"
2.17684108546771,1.44563599225371,"g36"
0.406354547442659,0.744600427107758,"g37"
1.43711822219326,-0.690190218011296,"g38"
0.562913717004198,-0.79141176123706,"g39"
2.29118006513748,-0.262081190647737,"g40"
0.196394386271974,-0.40791710781397,"g41"
1.74604010695375,0.201311055639364,"g42"
-0.0308015337364381,-0.731947482967861,"g43"
2.24106344209968,0.729135716852205,"g44"
1.72368999684333,0.326648604433737,"g45"
-0.807408755373694,-2.70787788745313,"g46"
0.0592586475274719,-0.592138910429076,"g47"
1.01054176366354,0.504543697157249,"g48"
1.3105651999188,-1.52269708113745,"g49"
1.58373926236322,-0.35887519761888,"g50"
0.727373553452378,-0.470126446939619,"g01"
1.65019487186576,0.469322388610631,"g02"
1.1317805049303,-1.47534012944028,"g03"
0.373106346994747,-0.915954714303777,"g04"
-0.0814873239768464,0.45797505728165,"g05"
0.11519912446066,-0.712502460312751,"g06"
2.30175258405397,-0.378438328568102,"g07"
3.27945954309242,2.0068609330801,"g08"
0.0841179378055648,-0.550168353652454,"g09"
1.35713283237176,-1.98078616616272,"g10"
2.31669741101643,1.0345981307155,"g11"
-0.00682568477991563,-0.844839716307923,"g12"
1.39356529703008,-1.01694911697502,"g13"
0.207303275543056,0.674755828895693,"g14"
1.59726229506629,-0.0332267760097124,"g15"
2.7468567532604,2.24549140815927,"g16"
1.21121872225133,-0.454146942496902,"g17"
0.309556559861816,0.19487458347694,"g18"
0.394036228087157,0.0314980730791174,"g19"
0.990492899807289,-1.78933098918104,"g20"
0.344373362522008,-0.0704909153342678,"g21"
1.1111370147661,1.80414175503163,"g22"
3.98531505128071,0.444637124728937,"g23"
0.245579710437615,-1.19094010008181,"g24"
2.67562015597206,0.248229102802322,"g25"
0.755994590622538,-0.11897816018933,"g26"
1.1915228850396,0.686988980175581,"g27"
-0.444243303640167,-1.40777779177798,"g28"
-0.32378374406078,0.575322040784219,"g29"
1.59891750151036,0.637701530359833,"g30"
2.30176550727998,-0.948123686126477,"g31"
1.08078697414073,-1.5155319715981,"g32"
0.763246416396237,0.266538188495833,"g33"
1.24195017538816,0.291532260387448,"g34"
1.0136676697232,1.70892243844534,"g35"
1.40522292566173,0.476701847609629,"g36"
0.949631850210996,1.30755180379266,"g37"
2.63034472681929,1.80601268578399,"g38"
1.97080364621613,1.03538599006214,"g39"
2.49966085828645,0.516518297191452,"g40"
0.705257120404488,-0.394103520933497,"g41"
0.487575898284982,-1.51024022981108,"g42"
0.689638921599454,0.0059898365100075,"g43"
2.00406784200629,0.855006991206117,"g44"
2.83691567887105,0.729851452555011,"g45"
0.579701710102171,0.348758872698171,"g46"
0.471037308838784,1.36136746987102,"g47"
0.905761524647231,-0.288662128948692,"g48"
2.62176591953005,1.88840366381653,"g49"
2.28653077955139,-0.0173757697067307,"g50"
0.766251627257048,0.541082912324418,"g01"
1.26259617347606,-0.540041112446612,"g02"
1.81385184629477,-0.0808493963616866,"g03"
0.990885828343557,-0.0296339578319692,"g04"
-0.0709460367760317,-0.145250483954132,"g05"
0.553951009471975,-0.0108625955320833,"g06"
1.87125030102414,-1.37871876461371,"g07"
2.63627203662055,0.671535676582607,"g08"
-0.299742030411863,-1.15420545321055,"g09"
2.04089360583629,0.422597786024388,"g10"
1.56985967545331,-0.386989726146941,"g11"
-0.629820134220437,-1.24052598488624,"g12"
2.37020109511295,0.456962145008337,"g13"
-0.889982016532043,-1.4107933534977,"g14"
2.66048225545775,1.93390752761189,"g15"
1.55441678457994,0.569560653405955,"g16"
1.64606950686923,0.932779751815376,"g17"
-0.193684166756967,-1.54534733694236,"g18"
0.597693882882161,0.601618386347273,"g19"
0.915946799953643,-0.950766155750191,"g20"
1.29379351523764,1.36036593755681,"g21"
0.73594350348417,-0.26652358999178,"g22"
2.33235031916384,-3.03494577052005,"g23"
0.612731829130246,-0.238819914259665,"g24"
2.28376203679906,-0.272186718564228,"g25"
0.625300557377808,1.19039680327618,"g26"
1.1795993066341,0.0511960926036283,"g27"
0.945019193054032,0.331048033950343,"g28"
-0.210490723423307,0.531619097353518,"g29"
1.6343156955245,0.614031468795333,"g30"
2.45073465582175,0.0767158895581276,"g31"
1.68011864450848,-0.260879256428219,"g32"
0.862903965474284,-0.921870406269414,"g33"
1.31915264383743,0.117606159419841,"g34"
-1.21979782727692,-2.13841021865662,"g35"
0.869744977469014,-0.319419595384364,"g36"
0.397129383441895,-0.740694412970431,"g37"
1.34467767225311,-0.925791427240032,"g38"
1.19762220919173,0.757933788899108,"g39"
2.56228149580683,0.359560263462418,"g40"
-0.15736693608986,-0.829235675114872,"g41"
1.60549913207042,-0.445752122009605,"g42"
0.994316704836686,-0.670912046845394,"g43"
1.30368282919766,-0.800916902336363,"g44"
2.77446821916886,1.61094669940279,"g45"
0.81437373330328,0.0185183342305117,"g46"
0.274770321554442,-1.08339934110966,"g47"
1.35857450798341,1.28944975681554,"g48"
1.65925828420422,-0.143912735676035,"g49"
0.351282416835786,-2.28800883776124,"g50"
