"y","x","g"
-0.587648878115242,0.644315762910992,"B"
-1.2368926463973,0.741078648716211,"A"
-0.380566726234441,0.605303446529433,"A"
-0.556171253390738,0.903081611497328,"A"
0.872134324107608,0.293730155099183,"A"
0.689157224942025,0.19126010988839,"B"
-0.80836452147028,0.886450943304226,"A"
0.0396911241074413,0.503339485730976,"A"
0.972536344599838,0.877057543024421,"B"
0.493275190368505,0.189193622441962,"B"
-1.06010866709655,0.758103052387014,"A"
-1.07087452466867,0.724498892668635,"A"
-0.275238388606609,0.943724818294868,"A"
1.09151415066991,0.547646587016061,"C"
-0.234340882777135,0.711743867723271,"B"
-0.502420116675184,0.388905099825934,"B"
0.579048263226243,0.100873126182705,"A"
0.757420595366916,0.927302088588476,"B"
0.884411794998542,0.283232500310987,"C"
0.519433304531633,0.59057315881364,"C"
0.71756288946678,0.110360604943708,"A"
0.637906102088472,0.840507032116875,"B"
0.865225555036889,0.317963684443384,"A"
-1.20220140203588,0.782851336989552,"A"
-0.188784488514873,0.267508207354695,"B"
1.2906227779727,0.218645284883678,"A"
-0.254044724275574,0.516796836396679,"A"
0.526577105636089,0.268950592027977,"A"
1.0703773014074,0.181168327340856,"A"
-1.09345839489802,0.518576137488708,"B"
-1.02537507526916,0.562782935798168,"B"
0.151642725374882,0.129156854469329,"C"
-0.0445098887781345,0.256367604015395,"B"
-0.839525894621888,0.717935275984928,"A"
-0.357596072533502,0.961409936426207,"A"
0.687150919939077,0.100140846567228,"B"
0.302313108655958,0.763222689507529,"B"
-0.370645754505545,0.947966354666278,"A"
-0.940426607225921,0.818634688388556,"A"
0.698897570842347,0.308292330708355,"C"
1.07169246933554,0.649579460499808,"C"
-0.487737481204096,0.953355451114476,"A"
0.314691958474357,0.953732650028542,"C"
-0.374576005310389,0.339979203417897,"B"
-0.171817112417585,0.262474110117182,"B"
0.666380959026613,0.165453933179379,"C"
1.04531188222002,0.322168056620285,"C"
0.0515484140915575,0.510125206550583,"A"
0.641563645228631,0.923968471353874,"C"
-0.461278043599094,0.510959698352963,"A"
-0.280851681519355,0.257621260825545,"B"
0.0124899447142816,0.0464608869515359,"A"
0.527049038610072,0.41785625834018,"A"
0.7596798151401,0.854001502273604,"C"
-0.238042164442865,0.347230677725747,"B"
0.775572245129158,0.131442320533097,"B"
-0.529088656685501,0.374486864544451,"B"
-0.764023093443307,0.631420228397474,"A"
1.03475909140818,0.390078933676705,"C"
0.902984262645476,0.689627848798409,"C"
0.67590693226516,0.689413412474096,"C"
-0.999751081284637,0.554900623159483,"B"
-0.930787983555362,0.429624407785013,"B"
-0.677429505973721,0.452720062807202,"B"
0.730372622909609,0.306443258887157,"A"
0.546989209539843,0.578353944001719,"C"
0.431529408180362,0.910370304249227,"C"
0.617607004509582,0.142604082124308,"A"
0.877375503538775,0.415047625312582,"C"
0.796143497276271,0.210925750667229,"C"
0.28025322804388,0.428750370861962,"A"
0.603915778126576,0.132689975202084,"B"
0.548587799341655,0.460096445865929,"A"
1.04211681931565,0.942957059247419,"B"
0.788451859658006,0.761973861604929,"C"
0.181878239714819,0.932909828843549,"C"
-1.21042392296836,0.470678497571498,"B"
-1.09488664206215,0.603588067693636,"B"
-1.04023298935052,0.484989680582657,"B"
1.03197100835837,0.10880631650798,"A"
0.058623007250827,0.247726832982153,"B"
0.0422079251256436,0.498514530714601,"A"
0.783045665639511,0.372866708086804,"A"
0.839941160319845,0.934691370232031,"B"
-1.26841568730122,0.523986077867448,"B"
0.125669617615665,0.317144671687856,"B"
0.681687242511094,0.277966029476374,"C"
-1.03203077533425,0.787540507735685,"A"
0.445977254165039,0.702462512534112,"C"
0.459290287590832,0.165027638664469,"B"
0.151657434125726,0.0644575387705117,"C"
0.645474558548492,0.754705621628091,"C"
0.571913892453565,0.620410033036023,"C"
0.841014852735062,0.169576766667888,"B"
1.27728286346945,0.0622140523046255,"B"
0.770632626808093,0.109029268613085,"A"
0.711599787311051,0.381716351723298,"C"
0.628445120588451,0.169310914585367,"B"
0.757227498412723,0.298652542056516,"C"
0.870840132575637,0.192209535045549,"A"
0.227493523315376,0.257170021301135,"B"
0.173186936386574,0.181231822818518,"B"
0.895217444714497,0.477313709678128,"C"
-1.13776264947691,0.770737042883411,"A"
0.98874795710151,0.0277871224097908,"B"
-0.4853305426145,0.527310776989907,"A"
-0.823750971487102,0.880319068906829,"A"
-0.555264015950551,0.373063371982425,"B"
0.243141634494806,0.0479591316543519,"C"
0.449260808522175,0.138628246728331,"B"
1.01263909678167,0.321492120390758,"A"
-0.0190657199320758,0.154831611318514,"C"
0.670383563232022,0.132228172151372,"A"
0.783186434521675,0.221305927727371,"C"
0.0160522231604251,0.226380796171725,"B"
0.393947586303063,0.13141653384082,"C"
-0.260769541696572,0.981563460314646,"C"
1.05474974909167,0.327013726811856,"A"
-1.3691273467496,0.506939497077838,"B"
0.77716088091026,0.68144251476042,"C"
0.255483741696336,0.0991691031958908,"C"
0.745855752089133,0.118902558228001,"B"
0.146944743773219,0.0504396595060825,"A"
-0.0640701132926212,0.929253919748589,"A"
