"z","x","y"
-0.519605477640765,0.282669585896656,0.748897766461596
0.322123220175617,0.713195651303977,0.512374196201563
-0.963793535591747,0.862137916730717,0.00693977507762611
-0.0715340756461184,0.10632352065295,0.368530936539173
-0.000169807707844749,0.550327755743638,0.995158559177071
-0.357053238153571,0.648369514383376,0.395976204192266
0.66642840524239,0.234786699060351,0.190524214413017
0.0285126744703008,0.0762972147203982,0.360975527204573
0.306519715058598,0.923095042584464,0.438141520135105
0.510948141216147,0.147216692566872,0.315203248523176
-0.890714949922852,0.822390374960378,0.00216741394251585
0.0234805661868976,0.413518392248079,0.588129302253947
0.108660177470235,0.61252060951665,0.726868433412164
-0.710545823460538,0.0681205017026514,0.992448723874986
-0.233482441420356,0.904132198076695,0.404567411635071
0.686245576278212,0.879543198738247,0.932712010573596
-0.229073953955149,0.197116872528568,0.515291843796149
-0.244065131431196,0.0694597107358277,0.236622818512842
0.840564623660777,0.157339573372155,0.204199694562703
0.560678100835243,0.333456780062988,0.320230655604973
0.487938625945073,0.180061773629859,0.310451736673713
-0.476179669776225,0.146482686745003,0.746310206362978
-0.781502457201831,0.290575438411906,0.746057917596772
0.672344842807765,0.936068888055161,0.989280897891149
-0.878865312195731,0.102460469352081,0.718997437041253
0.26771423709065,0.723351882304996,0.628358967369422
0.21966292255041,0.516401493921876,0.385247600032017
0.684700686169888,0.411899478174746,0.525460533797741
0.714754019224872,0.413265279959887,0.138407893711701
-0.756861550089542,0.762044408358634,0.127234637271613
0.421984625356041,0.259176547406241,0.374613657128066
1.26584009540986,0.763189780293033,0.881081453291699
0.0914954335973145,0.982404813636094,0.0227247045841068
0.216614101593223,0.670119031332433,0.516506901476532
0.475080940165284,0.589927892433479,0.686634421348572
-0.0291811498634763,0.563098840182647,0.112451479770243
0.631480712879771,0.761796804377809,0.570356854004785
0.441146087259237,0.745297400513664,0.529174839844927
-0.453816159277143,0.707827262114733,0.260562364477664
-0.0687069558805756,0.986808244138956,0.398464104626328
-0.219569166548956,0.451630907133222,0.728457826888189
-0.106378253140662,0.118217407958582,0.60519089223817
0.0932421244927996,0.238635318819433,0.401694050990045
-0.370504823565796,0.470522761810571,0.917389495763928
-0.544904093783414,0.352323070866987,0.995638855732977
-0.45349651331291,0.338575244881213,0.576551703503355
0.562594603034749,0.127301266184077,0.151045556180179
-0.627583121213822,0.424073856091127,0.723180705681443
0.0793648662027021,0.473310839850456,0.368267535930499
-0.13855326234037,0.527722007362172,0.203276594635099
0.156043144110172,0.626953609287739,0.468650533352047
0.328976340204033,0.876026091631502,0.652682658983395
0.79909639524343,0.679157036589459,0.958231098949909
0.725069087071817,0.724064010661095,0.649832244496793
-1.02772812666322,0.181847722735256,0.915735928574577
-0.643062101228357,0.077855518553406,0.853380956687033
-0.55338902623504,0.0721974035259336,0.826252289349213
-0.411981885377087,0.0540625944267958,0.876118004089221
0.0770253373673961,0.517273405333981,0.273703517392278
-0.192750331492601,0.814051568740979,0.150465732673183
-0.580659174210178,0.449048402486369,0.860991935478523
0.0897661609586761,0.558894887799397,0.399566987529397
1.402870691203,0.279880106681958,0.0477746208198369
0.734823096193009,0.890094037400559,0.898612328106537
0.674751192743995,0.715849278261885,0.638079722411931
-1.26449049170068,0.223088392289355,0.933521745260805
0.157314039289477,0.53589499858208,0.747878266964108
0.331683130805305,0.66252909693867,0.722541918512434
0.325656699491073,0.848070533480495,0.545770941767842
0.815155286787631,0.149183102883399,0.264123109634966
-0.6047803823256,0.670099398586899,0.305724309524521
0.810625787170187,0.761635679518804,0.785921553615481
-0.0546168771032732,0.998634453164414,0.182548804208636
-0.0829290163717684,0.263297273311764,0.549890450201929
0.349398622713473,0.885186031693593,0.648654977791011
0.123779931170519,0.713342019123957,0.62655958882533
1.2772175611469,0.67062202678062,0.821511792484671
-0.256663964496105,0.745689576724544,0.327949171420187
-0.273518965186109,0.413482744712383,0.59027798846364
-0.549417319105467,0.0486536016687751,0.778412843123078
-0.444871691001855,0.764684811932966,0.421282140072435
-0.431033776920762,0.848064591642469,0.0802334439940751
-0.0124648851126349,0.532162737566978,0.798614542931318
-0.294424093593906,0.870330249890685,0.119788093492389
-0.0622234613841659,0.123705169651657,0.497165780514479
-0.47198083712793,0.100245385430753,0.695533271413296
-0.0271883283467529,0.68697782792151,0.443002371350303
0.639860749223416,0.870523285819218,0.906041345559061
-0.691941598778214,0.770652192644775,0.150187351973727
-1.11516429014084,0.321275684749708,0.991642398992553
0.509166871796981,0.229404358426109,0.481737596914172
0.0597846675323713,0.376092255814001,0.472984601045027
-0.80593545635822,0.803793198894709,0.138950557913631
-0.12001007117691,0.822333148214966,0.419260729569942
-0.585851661622509,0.388310988433659,0.83570055803284
-0.0571206889798565,0.53074579173699,0.97705667372793
-0.0875271160379734,0.455840947106481,0.785305551253259
0.923123257037989,0.850812305929139,0.938611030345783
-1.02661956035926,0.217520719161257,0.837610882939771
-0.467071318215141,0.770921862218529,0.109660121612251
-1.29028266987924,0.275639364030212,0.95800781599246
0.57848345937894,0.895359478890896,0.99590927339159
0.0104832224233671,0.523639119928703,0.449904113309458
0.702215845359958,0.829177238745615,0.775479173054919
1.42271490662041,0.73543981811963,0.994367240695283
-0.719229526666751,0.315128335496411,0.85436626477167
-0.0250736197302197,0.548315674997866,0.332484601531178
0.384899153523959,0.580386281246319,0.83095472981222
-0.272213113289199,0.0540415176656097,0.521724016172811
0.0514957309570706,0.487339799990878,0.797825431218371
0.281378250444871,0.70940070762299,0.584105765679851
-0.258604677123373,0.115930188680068,0.432789950631559
-0.225517039258335,0.895791755523533,0.184224182972685
-0.50295677809854,0.733581526437774,0.342946933349594
-0.870534239017127,0.734002289595082,0.0844644464086741
-0.56561629580439,0.180147138889879,0.616232814267278
-0.14100706792083,0.875112698646262,0.235762392869219
-0.226617977335884,0.598226015688851,0.408317743102089
-0.497568812062508,0.217712457757443,0.71601136517711
0.92426308828003,0.143976519815624,0.327048375736922
-0.696902118649664,0.816860782215372,0.012941041495651
-0.0373756945229772,0.35793563676998,0.508899981854483
-0.00858615159969028,0.440736256306991,0.322516994550824
-0.0172941317746262,0.113717057043687,0.517734042135999
0.61577319408217,0.831672048196197,0.610396072734147
0.345172389760441,0.923528456594795,0.684642654377967
-0.970529760510178,0.297196871135384,0.888747015967965
0.677621032074512,0.736775480676442,0.73748788353987
-0.2360473766744,0.414002026896924,0.689914270769805
0.198621089291769,0.0229226106312126,0.0227100818883628
1.15111664794974,0.390414785593748,0.229486350901425
0.674665215264229,0.247672537574545,0.244891027454287
0.217499348526792,0.466850576223806,0.541362925432622
0.00714638658557712,0.322738196933642,0.448027994018048
0.654703108045712,0.878178441664204,0.781770058674738
0.419793689299333,0.162786687258631,0.365328470710665
0.139350117981034,0.995373070472851,0.363040445372462
0.0921803206514222,0.689817006699741,0.479099880205467
1.22546952913178,0.227645422564819,0.118028502445668
-0.083827700804957,0.766024671029299,0.538288923446089
0.0475995956382272,0.990935809677467,0.291478880681098
0.529482218783715,0.747709331568331,0.605037133907899
-0.0239651665951669,0.729463790543377,0.36301317345351
0.705822705012383,0.830157151212916,0.710482036694884
-0.040767160484253,0.0259805398527533,0.486796506214887
-0.344452094476337,0.0469345354940742,0.891667697345838
-0.164569833235692,0.995615484192967,0.349029622972012
-0.0673843971486105,0.114065864589065,0.612229021498933
0.0571432094834948,0.928903843974695,0.315482071600854
0.0184307394033891,0.0248084182385355,0.323191441129893
-0.175406197213677,0.971509145805612,0.3751303285826
0.510011125987197,0.929320940747857,0.733514780178666
-0.293750511805109,0.555484855547547,0.185734784696251
-0.158103079856974,0.645229396177456,0.234534371877089
0.374091107185789,0.876456046011299,0.846513819880784
0.878636073470845,0.856760896975175,0.947321398183703
0.106490914268642,0.968180189374834,0.64018720923923
-0.639341908889814,0.702169279335067,0.268725078785792
0.0283806663547664,0.993792320601642,0.895056379027665
0.494108732074375,0.540615095524117,0.64971126196906
-0.700329601275785,0.448706201743335,0.759947507176548
0.291408775126492,0.909516320796683,0.982764619868249
0.710111546292363,0.0942292367108166,0.0257546266075224
0.118165168225297,0.534757552668452,0.151841507293284
0.232858135260446,0.161837438354269,0.453398595796898
0.700522035774081,0.347860109992325,0.187596533214673
-0.262047445065189,0.00799260637722909,0.570851089432836
-0.509348636215974,0.401344915386289,0.898161645280197
-0.175217405856299,0.588350692996755,0.188545940676704
-0.774009626890437,0.875976233975962,0.0542375049553812
-0.660738999410399,0.708542598644271,0.209667591610923
-0.874004425875481,0.193594260374084,0.86912688985467
-0.418248182070461,0.381765494355932,0.540226126089692
-1.11595569924483,0.193059137091041,0.984553124755621
0.869458154255373,0.816977369831875,0.928419838426635
-0.399520921701578,0.0101429668720812,0.665764207718894
0.207443854238178,0.363609035965055,0.457998605212197
1.01033016081441,0.728681493550539,0.885159054072574
0.459460413619416,0.398965224390849,0.0366037248168141
0.875377642492051,0.874929311918095,0.848891340196133
-0.675620880794286,0.135716364020482,0.706611683825031
-0.88464085817726,0.115147814154625,0.743403586791828
-0.621480492832127,0.19672909239307,0.623274679295719
-0.309815183974366,0.057053348980844,0.977894335985184
0.519478534862419,0.587422257522121,0.693796328967437
0.803885126935893,0.74317543185316,0.863160582026467
-0.368578580895124,0.583126855781302,0.193288499722257
-1.0092255678569,0.291362569667399,0.766206064959988
0.0280596162249369,0.997801941120997,0.996617360971868
-0.892788669646184,0.698835608782247,0.0808080134447664
0.749599789433625,0.258798506809399,0.187778728781268
0.849037699541942,0.242150088772178,0.0989086395129561
-0.601787677010969,0.380862789228559,0.698711418081075
0.816968691544799,0.330363617511466,0.166418461827561
-0.00321433550576084,0.964242246700451,0.109024158678949
0.455664198025863,0.249101692112163,0.041221325751394
-0.00253473092461043,0.580648473463953,0.789316618815064
0.781987401712023,0.831256195669994,0.797210099408403
-1.0772774962852,0.204067441402003,0.879440999822691
0.266652442560595,0.0710285692475736,0.223940304014832
0.554629437103343,0.751070201164111,0.790037822211161
0.238248194359607,0.572900656610727,0.984422095119953
-0.948311129070856,0.741908231750131,0.0423930124379694
0.291209605177098,0.075622578850016,0.336053199833259
0.0670866701169864,0.923359972657636,0.442041019443423
-0.121182050574063,0.127685570856556,0.497746013337746
-0.873278497488782,0.766168663278222,0.0356486518867314
-0.501290971594468,0.339200782356784,0.655554946046323
0.295236482576862,0.118930512107909,0.406714053824544
0.184341782841648,0.557223822688684,0.357302757445723
0.962245406675407,0.13736740895547,0.118415777105838
-0.0679061990993485,0.855887677753344,0.333909273147583
0.319882878820168,0.84555095131509,0.471162777626887
-0.288584386736776,0.284069678047672,0.596654524328187
0.38157212388583,0.810083557153121,0.551235504215583
0.274066935639912,0.899230887647718,0.986783016938716
0.3261261267762,0.976926211034879,0.975748222088441
0.490163961760426,0.590289335465059,0.623341939412057
-0.26096223863243,0.651103080483153,0.47148062614724
0.412146319575876,0.378731866599992,0.286450202343985
-0.225921610427733,0.477513115154579,0.746195281390101
-0.55205993157246,0.831429385580122,0.0686797546222806
0.339298601017224,0.810551963048056,0.491225543897599
0.467293935103832,0.708436321234331,0.661038334714249
0.248708103909649,0.728080110391602,0.375819898210466
-0.136808172217972,0.664768661139533,0.298727568704635
0.0518601556793701,0.290164924226701,0.500884383218363
-0.175786290806225,0.740050154039636,0.36299276445061
-0.692604361878381,0.277613971848041,0.69782973616384
-0.23323979137653,0.0868665326852351,0.767494939733297
0.616410343428582,0.636594669660553,0.85376352397725
0.343091593970144,0.421324555296451,0.28889211313799
-0.781238494785115,0.361457436112687,0.968609867850319
-0.525342709161795,0.73214150685817,0.0735626539681107
0.012127343064,0.957170519512147,0.283470321446657
0.333361823506683,0.980689841322601,0.146400593454018
0.660773216010944,0.368095073616132,0.13215536926873
0.406886704717281,0.380074643762782,0.247354411054403
0.184551287987918,0.0840530500281602,0.172719344729558
-0.402319755924963,0.61073898896575,0.269957623910159
0.299727334474585,0.478439654922113,0.0130730250384659
1.2912992182587,0.755316931754351,0.970673138275743
-0.696304019126603,0.314809957519174,0.92673911084421
0.0959792657421978,0.51848891726695,0.442193377530202
0.627081646941993,0.073967908276245,0.0252267220057547
-0.225829681442699,0.544996363343671,0.261273664655164
0.667872009452872,0.398094749078155,0.155160498572513
-0.391919679254981,0.840212560491636,0.340471726842225
0.23120189000515,0.823833111207932,0.515688479878008
-0.603264393746552,0.247887859586626,0.634122479008511
-0.286846206630613,0.416489741532132,0.790110163856298
0.459239130863843,0.100791015429422,0.128555323695764
-0.057522808343374,0.523621468106285,0.29982040100731
-0.0161747559445952,0.0709573971107602,0.52633907017298
-0.0607031177685951,0.212238118052483,0.513562848325819
0.125555472376763,0.376960259862244,0.515156061621383
0.529669732907654,0.672779981046915,0.701760654570535
-0.275499074796272,0.0442223616410047,0.821491681504995
0.893150379058445,0.681740811094642,0.943026604363695
-0.846096855453629,0.0884254742413759,0.983618091093376
-0.304988189565849,0.733696789713576,0.461239024065435
0.691253314706337,0.135210476117209,0.27431079512462
-0.876838615673762,0.616904383990914,0.188615575199947
-0.808058292144791,0.135765635408461,0.893332351231948
0.71979520088769,0.908929002005607,0.821365678450093
