"y","x","z","f"
-0.383313597642592,0.150469752028584,0.499143054010347,0.522869731338084
-4.03966962694743,0.981727862264961,0.654738797107711,0.164035075540009
0.0102376307747458,0.297010735142976,0.19379276689142,0.575476233427783
-2.96824449772413,0.115084075368941,0.762855836190283,0.173704102931459
1.05970509433058,0.163200871786103,0.547416549641639,0.466987875320998
0.523281052953318,0.944041808135808,0.21383206686005,0.0285585046571671
0.110505947666508,0.794863823568448,0.691766936797649,0.384462728851789
-1.26677339145338,0.974687897600234,0.972813409520313,0.161908135083148
2.5608033833351,0.349088410614058,0.556145091308281,0.429975517612047
-3.67934530532955,0.501969880890101,0.52807826991193,0.361293236393536
1.069307269804,0.810397262685001,0.216594006633386,0.0572668113541481
-1.04139879341167,0.00710903806611896,0.680565256625414,0.183010118803796
0.188193056041731,0.0146939109545201,0.746016833465546,0.135665740588886
-0.241310975702361,0.683403422823176,0.464202378178015,0.264895278467225
-1.93987049754911,0.929720221785828,0.13741806242615,0.0176896244940322
3.34569501285351,0.27540119853802,0.814379612449557,0.182337154529751
-0.146245212051499,0.811859695473686,0.832161259138957,0.391838466044918
-0.876283580346924,0.785878912778571,0.354310080641881,0.134752406868612
4.30072149561998,0.988902155542746,0.978732836898416,0.146197191126268
1.67819745913775,0.613952909596264,0.98803502228111,0.338346350320245
0.806636707461049,0.710185730131343,0.634659001138061,0.398467661444228
0.30359862993326,0.770027856575325,0.942152378149331,0.377904917955092
0.240594152223911,0.886984157143161,0.0140074624214321,0.00858017851560358
-0.445372074999047,0.625121729681268,0.0253315900918096,0.0666514684938311
-0.79759606891153,0.260300035355613,0.486318652983755,0.551596410675358
1.94745773823945,0.859073117841035,0.267851981101558,0.0634035801023196
1.28827577501137,0.437488002004102,0.764079057145864,0.302202929987604
1.33705973975541,0.388144757598639,0.488054365850985,0.449425632760743
0.186529765962051,0.461501105222851,0.746897346107289,0.326436582782396
3.05025030238005,0.218675193376839,0.0425657054875046,0.44642191143383
-2.22660288293622,0.0659355104435235,0.44064282765612,0.492050541081582
3.6604972437079,0.275701026665047,0.146065843757242,0.551753909782165
3.45556282470995,0.310381097486243,0.441943295300007,0.558558046132396
2.36951731588968,0.0421755260322243,0.284114230656996,0.512975099920052
-2.12368361153351,0.184673463227227,0.0736242434941232,0.490824444400215
0.841291444415194,0.183373228181154,0.685350724495947,0.288090037975778
-1.15770586042684,0.755462416447699,0.7948184593115,0.440644276584743
-0.273769917283869,0.288059732178226,0.538209495367482,0.480064203467734
-1.20056639584937,0.867844662396237,0.0245878272689879,0.0106634409285049
-4.39599598933705,0.402642735978588,0.278319913428277,0.458344989605857
-0.630002511608301,0.57268500351347,0.840946583775803,0.396064565605196
-1.64417753957729,0.350642574951053,0.467410813784227,0.499597153400718
0.7326908640137,0.671998928301036,0.760211409535259,0.45795867297773
-1.76484907231522,0.0250503565184772,0.998064076062292,0.0251454851163792
0.113166226359205,0.401101037859917,0.777830750448629,0.270297869801544
3.30154381081578,0.199976529926062,0.879567079013214,0.109871242924619
-2.21255930521214,0.856525000883266,0.493525713915005,0.195493468209487
-3.1354498780739,0.971515428507701,0.708717945264652,0.189092450659782
0.647690527636191,0.323722436791286,0.487571594538167,0.508996236645385
-1.44491144585142,0.733191433362663,0.782040916383266,0.451464065901034
-1.75103419124053,0.340068240184337,0.911811374593526,0.151348617219064
1.77389329560014,0.976755184587091,0.285992244258523,0.0377735790257249
0.689050298597633,0.397016411880031,0.608371138805524,0.371956859388513
3.01562280443894,0.379998879274353,0.541000366443768,0.42346823610453
-1.87570360666203,0.560387630248442,0.996450111968443,0.293130702933361
1.1503493149022,0.463808179134503,0.610844784183428,0.364799520026651
0.594499973710305,0.19677682663314,0.210391758941114,0.646569793744758
-2.08499262300499,0.426943402737379,0.317596230190247,0.427089644524961
-1.80426420531533,0.0930251874960959,0.905860385391861,0.0671083549315112
0.231774012705988,0.11530912690796,0.323474707780406,0.625145672294441
0.666602247684119,0.440031654201448,0.560906112194061,0.382064898205791
-0.634244948033584,0.200934729538858,0.692005546530709,0.285333901036862
1.62327364482787,0.42763907276094,0.559956917539239,0.387421439837915
-1.38917933280484,0.980599981732666,0.342691207071766,0.0516653771991663
-1.10807127964472,0.828922125510871,0.234497500117868,0.0589526064229388
1.02153790689881,0.286973854992539,0.429602757096291,0.588888899122185
2.91605643170179,0.595916896825656,0.736700661480427,0.426073950915883
-1.43913909108923,0.898971946211532,0.374656802276149,0.0966648775184873
2.81679526224237,0.453377000289038,0.488679166184738,0.390669004191094
-2.13639136800693,0.1474177793134,0.800511700799689,0.152275145092057
3.20698612237001,0.128676982596517,0.683042956748977,0.26663202302563
-2.81244775353972,0.024656337685883,0.685685220407322,0.19240126142182
0.324676541841542,0.736311374930665,0.0946481118444353,0.0411174602583792
-2.60159892774046,0.373358564451337,0.380689600715414,0.511197327208538
4.62974071629113,0.574376940494403,0.406972598517314,0.276901679555188
0.729737557679837,0.825328013394028,0.387785257538781,0.13936795370102
1.193231099324,0.813695673830807,0.591927003115416,0.304176059730674
3.9583127327064,0.872696340316907,0.836564694298431,0.321914620908413
1.73412110368501,0.1105548995547,0.520514443516731,0.462698351401025
0.0717792513915206,0.952700236812234,0.431986286304891,0.0962980256099669
1.99598622265631,0.569002080941573,0.884729420300573,0.37404231547291
0.352358034031001,0.0368684707209468,0.910366142168641,0.0522195726050392
2.08814727178062,0.245290916413069,0.0535400798544288,0.453886751474966
0.910012450958433,0.978884799173102,0.460823838133365,0.0933046250690689
0.58107570019811,0.885737232398242,0.717328021768481,0.295852685926798
0.448652738020711,0.240982897812501,0.373728065285832,0.655930774739856
1.42816926244942,0.757211570162326,0.0299089315813035,0.0243039885920013
2.18888943852895,0.562836518744007,0.0277631813660264,0.107421160010269
0.394426552450684,0.305103095248342,0.698954388732091,0.296166892915451
3.62554769386239,0.693654086906463,0.258802577154711,0.116942344796393
0.264949698679543,0.335945603903383,0.890680889366195,0.160524062458019
-3.63043461987834,0.206109444377944,0.0808410067111254,0.502180401990348
-0.513835092420791,0.919276255881414,0.955638574203476,0.227407806667787
3.4165424789689,0.0228124498389661,0.973269251175225,0.0303770918309268
2.31520481717975,0.963759744539857,0.140157617861405,0.0145855557541326
0.109393300989597,0.315865243552253,0.67780596180819,0.318620929085028
-0.572889714370828,0.665608417475596,0.791197353042662,0.458487270669125
3.43118977199895,0.533543303376064,0.701055532088503,0.383838987331936
-0.57437768328304,0.817796719493344,0.271951851900667,0.0773773141747288
3.05906409194449,0.185263509862125,0.485365581233054,0.557388990149103
1.51625809086514,0.399517551530153,0.8771352393087,0.21361072031631
0.5728988857638,0.178453260334209,0.0032624346204102,0.388690733579387
-0.0288631132317772,0.285434210672975,0.958122231764719,0.0988011430825518
-1.3749259767947,0.629469827050343,0.481206594733521,0.297163859691843
3.56222970541628,0.300100281601772,0.960152580635622,0.104740676767335
-1.53825983111024,0.443673961563036,0.501889573875815,0.395906212452018
1.16130601317365,0.730200940044597,0.0223517999984324,0.0285882005157776
-0.831125455816655,0.668163536582142,0.110230400692672,0.0701167417184921
-1.94429675887613,0.311657001264393,0.747566106030717,0.25146552341711
-2.14256989666931,0.478578082984313,0.599064032314345,0.366646483600569
4.529506059943,0.291410150937736,0.780429683858529,0.216148215786695
0.750241438639443,0.182174213463441,0.945775091648102,0.0698392247921582
1.60831521546621,0.360762583091855,0.357896259054542,0.534269779417669
2.07247505890415,0.903800030937418,0.485832601087168,0.155668642078157
3.26666883259274,0.394047617446631,0.526430611498654,0.423109216312963
0.0840902462119497,0.779880527406931,0.848358375718817,0.416612340489638
2.09998493649969,0.284158946480602,0.50116125238128,0.523498900492105
-1.15182491767562,0.853720766957849,0.34456245158799,0.100688417585566
4.44097409784304,0.172242468455806,0.582899136235937,0.422066905639935
3.38368790009655,0.0792641821317375,0.526805959176272,0.421180823017613
0.457171465013416,0.292064977344126,0.906998993363231,0.127673704971175
1.78167718158787,0.840371177764609,0.979115174850449,0.296970393379522
-1.52318912561958,0.945268080569804,0.0146695876028389,0.00574689058567572
3.07945731953344,0.0449652001261711,0.741998453158885,0.156554802176229
-2.46409280042542,0.758382907602936,0.477458581095561,0.244099976346037
-2.30156846638707,0.296887998003513,0.899613355752081,0.134142484456074
3.04678003073081,0.651054438902065,0.312122782459483,0.169741225384025
5.95885971759621,0.0849897842854261,0.264936682302505,0.580850317939013
2.9129097724718,0.975481075001881,0.551879526581615,0.132695212850736
2.25049885702045,0.0136249314527959,0.911545254057273,0.0466504918463869
-0.3767120011935,0.538869451731443,0.107425665250048,0.166698530876777
2.48239388016965,0.965781801613048,0.952795977238566,0.17791885539094
1.81755814208966,0.101073444122449,0.580892459722236,0.376888503952791
0.257989439448096,0.25675134267658,0.879547860473394,0.128885222854604
0.156609722627035,0.895147221162915,0.806797543773428,0.296027859146407
2.83124546367314,0.387944190762937,0.502465021330863,0.441650169008039
-1.86157100570697,0.794285444775596,0.836025522556156,0.407611068414526
2.29120371864319,0.349396759876981,0.90414075856097,0.161520393686034
0.47584252240142,0.138744306750596,0.00251229922287166,0.373560520601978
1.89153292773885,0.650508983526379,0.46295701013878,0.275948064832666
2.88773934976621,0.544004307826981,0.193829249124974,0.203968551387438
-1.08623379173041,0.945244047325104,0.129501696443185,0.0151035726471337
1.4129923264489,0.57174574653618,0.13262180169113,0.145541947991112
-0.436852093612732,0.953633589204401,0.721514450153336,0.212803056356065
2.01930174251532,0.780252998694777,0.588409968884662,0.327011369325808
0.485084547771142,0.11828445433639,0.535524161532521,0.45100177208534
-0.287145622730331,0.837111808825284,0.757040205411613,0.363899634739453
-1.22273835877877,0.0871593176852912,0.407894520321861,0.548849919209532
-0.626431387066747,0.748599962564185,0.0872483055572957,0.0363626831408749
0.0292527104433776,0.0651816572062671,0.931594996247441,0.0502964959841383
3.05970898894783,0.0776955692563206,0.723182078916579,0.192998802305027
-0.908298681948227,0.105083768488839,0.36163449799642,0.600522604026745
1.44233919965805,0.406686355127022,0.438785783713683,0.449951954650856
-1.56257888973195,0.97496451321058,0.662263454403728,0.173345061847343
0.203464227428327,0.164833495859057,0.0320293658878654,0.426564324020029
0.553724237019966,0.503050235565752,0.0179775136057287,0.154777214872687
-3.0602947303743,0.201554203871638,0.739119583275169,0.230642124180762
2.08038882652402,0.199721848359331,0.0852685272693634,0.508405815518072
0.349890792259679,0.178135111229494,0.230134550016373,0.65575001412466
-2.49143277566737,0.273866681847721,0.246841470710933,0.634590677852898
-1.73651526443675,0.1306202406995,0.0269799227826297,0.402854616819285
-2.11448346422882,0.858691586414352,0.375197018729523,0.115660193675224
-0.153383371500941,0.645160361891612,0.0885955051053315,0.0750533728132265
-1.5494851148883,0.602798665873706,0.376194724114612,0.239757629443645
-1.2822293911099,0.971980711910874,0.224808314582333,0.025948418993244
2.59159999588629,0.376657233573496,0.811738879187033,0.234167432810645
1.93685814732577,0.819114487152547,0.141560264164582,0.0338251258661938
0.641946248628451,0.226738759549335,0.0296864905394614,0.42612555405502
3.82828282029942,0.206508502364159,0.22482915665023,0.656708040776909
1.85045527767952,0.194289194187149,0.767970440210775,0.198253872906296
-1.44846077128889,0.240568205481395,0.637724030762911,0.362392820758506
-0.573747653066796,0.979721972020343,0.785395128419623,0.189044321509014
-2.14285233165901,0.524250150891021,0.333611426642165,0.291109520854487
1.3201333679491,0.826370720751584,0.577246049884707,0.282396863079138
1.20985977865305,0.670885495841503,0.25465995632112,0.126521620230157
0.451271431403451,0.977714836830273,0.821521250065416,0.191076803193701
0.0391093319186323,0.0576484517659992,0.269646017346531,0.537951386003183
2.07956521821813,0.336741157341748,0.892781365429983,0.159812681171757
-2.34197261895217,0.0126070096157491,0.665116116870195,0.201219086886347
-0.614027737343455,0.362856285646558,0.247881710296497,0.514468603119555
0.628038604135369,0.209694300312549,0.983544796239585,0.0617319989710797
-0.819325638303713,0.152120635611936,0.696838941192254,0.261557244614179
1.74149601363873,0.935812409734353,0.666931571671739,0.218431519666738
0.707367464990093,0.40109295793809,0.319816820323467,0.470273914585121
0.52487537432951,0.485836445586756,0.344378424109891,0.34368585999875
2.76243773791737,0.681486446177587,0.307813602732494,0.15034496862895
0.715774175771898,0.854035486467183,0.0247442864347249,0.0117343870304881
-1.58596060576811,0.912917171837762,0.0241913336794823,0.00781994422455341
-3.34922066943893,0.475857608020306,0.810476660961285,0.314965377983488
2.32660317747343,0.713680299697444,0.28452679165639,0.121549498934951
-2.8557309655843,0.829753480385989,0.225965541321784,0.0556885771296754
0.0264853012053045,0.675797854550183,0.682724307989702,0.433175878064011
2.1189517482981,0.339701652759686,0.379990269662812,0.558812704719754
-1.70479455635391,0.890829901676625,0.888239298714325,0.287092376742314
2.92456486061238,0.528829259332269,0.646937342360616,0.377314225831485
0.64749075828279,0.874337470624596,0.546843179035932,0.218568145428101
-1.08748147298439,0.258656927850097,0.665139395045117,0.329305104908468
4.47668472589037,0.542446065926924,0.535207395674661,0.351017920660168
-1.01370797461235,0.216001205379143,0.174810403259471,0.614705052952276
0.576858558104987,0.216720590135083,0.42049899767153,0.629750459782158
2.09309328310365,0.474040792323649,0.491999028483406,0.374704197157913
-0.855010357456853,0.892734028398991,0.309036390157416,0.0694556890346936
-3.79292209671096,0.301716960035264,0.90970695274882,0.1308838159136
-2.66597063730529,0.555218979716301,0.86207019421272,0.372008841348331
-1.61969776225918,0.755216216668487,0.277391119394451,0.101063607140559
-0.747282619777159,0.956425424199551,0.821639399975538,0.216849038504782
1.72538329408109,0.954311485867947,0.619392371736467,0.179979487828958
-2.02470180138335,0.333364723483101,0.642277654726058,0.353752660537054
1.11289353755794,0.516684105619788,0.748260286170989,0.368645856638834
-1.52385695261231,0.148189591243863,0.616059648571536,0.364184656796341
-0.721064756204593,0.356819598935544,0.189887635875493,0.48921663247658
3.06673402761052,0.704566315049306,0.701926153153181,0.439271811691458
3.99599921269604,0.0804056408815086,0.425166670465842,0.526044487266726
1.01561604226748,0.251560875913128,0.833674964727834,0.158740659359529
-1.5688253414714,0.0514353215694427,0.322581548476592,0.528846331912957
3.37114707568186,0.738525302615017,0.971843513892964,0.370564934825497
0.635885934796569,0.0137585073243827,0.465890655526891,0.388734788940376
-0.675141125219845,0.0423548372928053,0.933553838869557,0.0450811681040209
-1.83566728002631,0.281820128671825,0.632008894579485,0.369593376281749
-1.67923505609897,0.0407166101504117,0.377585645299405,0.492789369363694
-1.86602209697691,0.632280522491783,0.124003906734288,0.0945663191987733
-1.33226199521022,0.754841333255172,0.828440029872581,0.437959341601733
4.3455041849851,0.0509465073700994,0.512191445333883,0.40148488500582
3.72868674469669,0.629663853673264,0.465068382676691,0.285183573312991
-1.76547379261194,0.357108945958316,0.923601066693664,0.156299987279274
2.4872909777729,0.808141406625509,0.423195094568655,0.173213414530665
-1.14331930332435,0.671664241468534,0.0227260699030012,0.0455795218634523
1.47586481679198,0.0218871515244246,0.767072789603844,0.124366840680426
-1.16460324808443,0.689538966864347,0.0299093802459538,0.0409872653929801
-3.03031935933413,0.887354608625174,0.84812029171735,0.301584871352396
2.6640046803136,0.537209264701232,0.0999049730598927,0.164641413261956
-2.95668994248564,0.885026358533651,0.379349248949438,0.105586113751684
0.814578980027755,0.914174510864541,0.399011773522943,0.101398696140325
-0.964579812581476,0.848979947157204,0.778084964258596,0.352976128976959
5.01322373425106,0.293509235838428,0.0260453852824867,0.385832033047587
0.212165335478957,0.784186411648989,0.491443049861118,0.242105604208789
-1.23118109980169,0.493701990693808,0.844304072204977,0.318449917806843
-1.26971407299998,0.982573993271217,0.93221958889626,0.16660854119706
0.310820460474189,0.243201080709696,0.865003325045109,0.133375865042896
-0.698666352510641,0.0729995195288211,0.672807227820158,0.242470496223712
-2.82838544288977,0.231656596530229,0.199318240163848,0.632244702475163
-2.7763894000337,0.279911691555753,0.569451083196327,0.445950462492822
0.499184115363006,0.970960318809375,0.166142715374008,0.0170173208167438
0.721903232358756,0.658995781559497,0.650711183436215,0.415393324543433
-1.00817610781415,0.670112134423107,0.342537103919312,0.178180515301199
-0.662655179978623,0.209838527487591,0.0987173921894282,0.526190689980338
0.856211833717719,0.990622452227399,0.212342706508934,0.02100815399705
-0.574686753369537,0.53408810053952,0.591539460001513,0.368329623301295
-0.247940692173668,0.574372727656737,0.517416086047888,0.335931720747108
-0.39427367404844,0.772239736514166,0.76428270782344,0.426953374828256
-0.160471521678326,0.357089430792257,0.670558298239484,0.328068956966983
0.921271622551095,0.256661231862381,0.400740101002157,0.631597082059621
-1.25861946029728,0.316445876378566,0.0634151056874543,0.413191570499386
2.14968390512976,0.744443612871692,0.374864817364141,0.166873049152276
-0.719035816885638,0.499665975570679,0.0612048110924661,0.184224030106865
0.740730308876875,0.708809185307473,0.837305380962789,0.453104106097402
0.531896734639256,0.414896452100947,0.286377400159836,0.439767622218849
-1.34688323104985,0.209911216050386,0.796232969034463,0.176326338761941
-0.569986390337509,0.0808626485522836,0.622207805979997,0.30729575280256
1.7955362745132,0.159290118375793,0.649063696386293,0.32540510960387
1.62757861719823,0.504089607624337,0.523993709124625,0.359945141431987
2.81066079174095,0.835440672235563,0.927256647497416,0.333172137505495
0.7492268734978,0.487449982902035,0.899210886331275,0.285434460913185
-0.322311166860786,0.432731891516596,0.747441599844024,0.30656459493673
3.21780452799202,0.880691584665328,0.555146004306152,0.218397119573606
0.283640670610352,0.764911714009941,0.355688544921577,0.144491932013961
3.03626777790413,0.0548609865363687,0.0550858576316386,0.36820033790408
0.441742101511567,0.199217760702595,0.939219089457765,0.0772721574507364
0.0292110670577644,0.686824688687921,0.412877156864852,0.221363643312474
-1.46936071143631,0.89925071503967,0.990077461348847,0.231704166671246
0.84311911885289,0.045738689834252,0.00730294338427484,0.304174895565366
-4.45759113981105,0.0896180924028158,0.919157153461128,0.0604068637157421
2.68796156128457,0.440876809414476,0.159392423694953,0.330320583965005
1.8553527217988,0.777965647634119,0.173289450583979,0.0511708749837045
1.90653633914442,0.140085093677044,0.298337346641347,0.653087014615265
0.962026777871533,0.678748692618683,0.797662465833127,0.460124839187221
1.60298557604635,0.0475980096962303,0.210490902420133,0.497687761122377
2.33519629907079,0.605647755786777,0.768795716576278,0.433687791906168
-1.0446614221906,0.45014444203116,0.535576817579567,0.38431008479901
4.09648233049521,0.747780841076747,0.549032831098884,0.313071225196224
3.4634035839801,0.177149523049593,0.270124863600358,0.67276895063755
0.622154885657496,0.65485711558722,0.940070242388174,0.395375416359537
0.843854189815263,0.164108450291678,0.889075144426897,0.0939142614677614
3.03508995391818,0.26171372202225,0.922669326188043,0.106077044306083
-1.88412069751749,0.0950373853556812,0.301886679138988,0.600345417757669
-0.922976313231401,0.394460162613541,0.359888376668096,0.482334937307372
1.92149717932962,0.21321823168546,0.785737382713705,0.186950448863462
-0.0119604129598253,0.640531400451437,0.309332512319088,0.174609700011395
2.59746651868108,0.257619656389579,0.99926994368434,0.0707074462238755
-4.99342773590585,0.0946140429005027,0.0297157294116914,0.379067874059679
-1.24891270111583,0.0703983413986862,0.305425927741453,0.562572246646402
1.98058961167651,0.188356303144246,0.127221015514806,0.562116761256244
4.44679230409229,0.87313848733902,0.604662598110735,0.257190424364303
2.29681856676507,0.98110359441489,0.323932910105214,0.0462457461323853
0.926376447388041,0.390919700963423,0.942004261771217,0.17192113848838
2.27818030087512,0.0178985111415386,0.879668972454965,0.0597857124804738
1.7952261200433,0.0445446039084345,0.314584013307467,0.517521421374711
-0.120009775509916,0.107764253392816,0.374413171550259,0.597659808403352
-3.13289792711001,0.570300949504599,0.504722231533378,0.330485808322061
4.0081358880232,0.839018759317696,0.516620413633063,0.225727081444501
-0.612655448730342,0.815029826015234,0.200127772521228,0.0505927347616379
0.565332491616944,0.861848484026268,0.429760799976066,0.147845782027414
3.59566490780354,0.853166818618774,0.389215221162885,0.126701043889504
2.27937753643391,0.799504384864122,0.988835889613256,0.324032810360825
1.3072149926077,0.0197318226564676,0.687542458996177,0.186900320423288
-0.488783218125151,0.522671096259728,0.210810984484851,0.238811056441539
-0.390506792623429,0.363511834526435,0.448436968494207,0.497308669840939
-0.359558461097021,0.62698481651023,0.890770091209561,0.413912191572186
3.88767535887133,0.915917906211689,0.62628123536706,0.223712903866978
2.24611083963383,0.182820469839498,0.486261322395876,0.555476910512079
1.04551445700502,0.448590318439528,0.290113632334396,0.384360275420106
1.49522259514744,0.257141285808757,0.253844362217933,0.651855016003552
-0.615604976040481,0.594118564389646,0.391201278660446,0.254506091060221
0.884473729226102,0.396485476987436,0.401448278455064,0.473258571965135
-2.87063076798591,0.873604407999665,0.975414887536317,0.266533918803094
0.0140372324305057,0.174981040414423,0.994347295956686,0.0496756389581802
0.369601533120934,0.809510399354622,0.409707878949121,0.162506075832078
-1.37329405810767,0.794222777010873,0.562818604754284,0.296270222695605
-2.30935934778864,0.604884260566905,0.0311413677409291,0.0798244723458604
-1.30979820037058,0.0521602521184832,0.773986248997971,0.134586892054904
0.372519319233725,0.691322281723842,0.984901931602508,0.366492902686821
-0.0230498325576033,0.151410281192511,0.334426034009084,0.658408021786173
1.27544443338569,0.200573988491669,0.458970658946782,0.591460953412399
-0.15355864009923,0.103487114887685,0.23002991778776,0.592900942558982
0.0119492641020788,0.012661857996136,0.921040130080655,0.0432896187146352
5.55878489729553,0.652539103291929,0.557110525667667,0.350290258389527
1.7398865099597,0.242039749631658,0.612837828230113,0.395176270368657
0.904992676247553,0.12893533706665,0.237297765444964,0.625894520360726
-1.59282148351291,0.0583229728508741,0.468157252995297,0.456041605894656
-0.151033610052226,0.706828978611156,0.90599445393309,0.424241772904563
-1.40225749768255,0.0305523870047182,0.5842357610818,0.299173083174099
2.28205520037503,0.880324190948159,0.0577128317672759,0.0127808763119533
-0.0463426041764599,0.0163111232686788,0.183249598369002,0.427370232148375
-0.79853027725379,0.51006367104128,0.518409068696201,0.356647279888245
0.965654735403796,0.644336043624207,0.394426854792982,0.227267538270911
-0.860590604414149,0.696770017966628,0.488614213187248,0.280983089729064
1.01676576251696,0.65793322189711,0.151466176845133,0.0892801878623782
-3.6851226941748,0.256520541151986,0.921191067434847,0.104833717029524
0.56899132001625,0.997772415168583,0.716570192715153,0.161456461064104
0.298634577428564,0.692743511404842,0.796502402750775,0.460589136484762
-2.5055139347382,0.050650333520025,0.369317847071216,0.513825212096863
0.364887565383611,0.101665382971987,0.572739112423733,0.38789845052894
-1.93820715358657,0.480166190303862,0.38922397675924,0.361010491064787
0.494089225411924,0.469402798917145,0.909805295523256,0.261290860247997
1.05166859195441,0.26619590446353,0.642744484590366,0.357060109585992
1.17005396955587,0.0892610601149499,0.88538198499009,0.0761882953641899
-0.947587676334219,0.611460734857246,0.0690545146353543,0.0885662037216235
2.83888012748506,0.394997322699055,0.808350955601782,0.248598933282337
2.05213465290767,0.539619093062356,0.0674823222216219,0.145835511710993
-0.0294128830879714,0.861605958081782,0.453657136065885,0.163977695350777
0.848761234928248,0.752407587366179,0.18010591994971,0.060465966946515
3.4508428055923,0.758213603869081,0.634136245353147,0.376381868761663
0.99557580197628,0.923896053107455,0.76323752431199,0.256811269386665
-1.74800593027317,0.328969847410917,0.1621963030193,0.507236797986327
0.191546360471572,0.156375913182274,0.156560157891363,0.583851758433225
-0.408368651236428,0.215196318458766,0.870279108872637,0.120530184752055
-0.18232168690231,0.112823529634625,0.218717788811773,0.597917989154123
0.45386935687834,0.195784424664453,0.590888002654538,0.419040931787454
-0.258500340282704,0.857661027694121,0.700839764904231,0.323881865779043
2.49246406658433,0.22770716319792,0.820839881664142,0.160860932782321
5.28177275026668,0.767020934959874,0.717312008375302,0.417608165995439
