"y","x0","x1","x2","fac","f1","f2","f3"
4.48521063535209,0.844429003074765,0.127220701426268,0.942464028950781,"1",0.359543830121894,2.82701062289942,0.00378076495941939
0.186904464383383,0.284870574250817,0.868694554548711,0.859073282685131,"2",0.856823536366945,1.81531749194801,0.294680379714631
3.21202474764324,0.667225647717714,0.95309647731483,0.614471670007333,"3",1.8720588774519,-0.341253630781249,3.26491664932042
5.00504866881064,0.150469752028584,0.499143054010347,0.621229486307129,"3",1.85669531188118,-0.294748820530129,3.2866595828649
0.397180101556808,0.981727862264961,0.654738797107711,0.770207359222695,"1",1.32164614804836,0.907655163803832,1.66809061900321
-4.62257795712837,0.297010735142976,0.19379276689142,0.559223463525996,"2",1.96548291091093,-0.69877204450381,2.93757237908054
-5.56407130938254,0.115084075368941,0.762855836190283,0.104635148309171,"2",0.645665576105367,-2.52609183072892,3.79344153155655
-0.753246146122854,0.163200871786103,0.547416549641639,0.160728369606659,"1",0.967515223276889,-2.37973465774427,7.19964107180246
-0.944491060711986,0.944041808135808,0.21383206686005,0.921017819782719,"3",0.491183007263394,2.55049879818001,0.0196405975699546
3.35800289473297,0.794863823568448,0.691766936797649,0.858829384669662,"2",0.858207987233276,1.81259908848084,0.296825240600543
-1.48792256251205,0.974687897600234,0.972813409520313,0.768369293771684,"2",1.33029200083499,0.89053189940836,1.70447635553069
0.825184679101188,0.349088410614058,0.556145091308281,0.0215932258870453,"3",0.135570204257582,-2.71473744292986,0.0809369981820827
-1.27018575044369,0.501969880890101,0.52807826991193,0.900029808748513,"1",0.617855858964955,2.29113814000385,0.0626735071088702
-2.64324177681852,0.810397262685001,0.216594006633386,0.422055596718565,"2",1.94033790923564,-1.43296038813735,3.69003414925473
3.72224704416737,0.00710903806611896,0.680565256625414,0.815620528068393,"1",1.0947848282483,1.35134284574989,0.835224352119575
4.46627276526482,0.0146939109545201,0.746016833465546,0.165990423876792,"1",0.996318039835507,-2.36514384472986,7.4468022408786
1.17214296786304,0.683403422823176,0.464202378178015,0.702329544350505,"2",1.60938734613667,0.315267584955087,2.87253314956795
-4.51587418039446,0.929720221785828,0.13741806242615,0.146583809517324,"2",0.888804014593459,-2.4182025070101,6.45461407451929
4.03540836364716,0.27540119853802,0.814379612449557,0.783650883939117,"2",1.25708957164215,1.0348262227908,1.40489550117418
-1.95183612605776,0.811859695473686,0.832161259138957,0.222305322065949,"2",1.28597515165959,-2.19898727191395,8.89369973773696
0.00413226314231308,0.785878912778571,0.354310080641881,0.117966502672061,"1",0.724354556466179,-2.4927805139039,4.67872413075527
-1.89627736447599,0.988902155542746,0.978732836898416,0.950626030098647,"1",0.30898329183207,2.93540082736867,0.00166006540399627
-0.350065399169835,0.613952909596264,0.98803502228111,0.635327411815524,"1",1.82195902629283,-0.195684943637219,3.30867225411244
0.946959602911822,0.710185730131343,0.634659001138061,0.470433705253527,"3",1.99137853079524,-1.19666706354582,2.9075480190875
-1.03150335954726,0.770027856575325,0.942152378149331,0.120422721607611,"1",0.73871797726469,-2.48654562625347,4.84022974292302
5.94014925899996,0.886984157143161,0.0140074624214321,0.480194857809693,"1",1.99612995902067,-1.14615550931237,2.82962097733328
1.77236795875772,0.625121729681268,0.0253315900918096,0.368039822205901,"2",1.83058314225662,-1.67113521262598,5.27882636887808
-1.35777657365956,0.260300035355613,0.486318652983755,0.909002645174041,"1",0.563997206231648,2.40068965460407,0.0397578064966064
-0.0871560073772724,0.859073117841035,0.267851981101558,0.152872634120286,"2",0.924025843893773,-2.40123357061951,6.79956912585794
0.587194658962908,0.437488002004102,0.764079057145864,0.855542484438047,"2",0.876816109224186,1.77609348415071,0.326709056578361
3.73224725992092,0.388144757598639,0.488054365850985,0.907381367171183,"2",0.573763205559815,2.38074928380937,0.043342314038314
-1.14240356479521,0.461501105222851,0.746897346107289,0.899858920136467,"3",0.618876973927138,2.28907073833154,0.0631869486821995
-1.33410838081216,0.218675193376839,0.0425657054875046,0.514945505419746,"1",1.99779584987437,-0.958109434478954,2.74295924966819
6.31459100541187,0.0659355104435235,0.44064282765612,0.416780355619267,"3",1.9320364112412,-1.45737085854363,3.81522773836023
-4.2653828311492,0.275701026665047,0.146065843757242,0.469175448641181,"2",1.99062969214483,-1.20310677491187,2.91947792487642
-1.56202846912597,0.310381097486243,0.441943295300007,0.197256424231455,"2",1.16158085615718,-2.2752087530134,8.52922947243198
5.33255090634722,0.0421755260322243,0.284114230656996,0.329779473599046,"3",1.72077830894613,-1.8249308230206,6.65010684790565
4.90677277620193,0.184673463227227,0.0736242434941232,0.955389225622639,"1",0.27938107499846,2.99947779558681,0.000954228587224394
-0.567944962144398,0.183373228181154,0.685350724495947,0.584825026104227,"2",1.92940464573657,-0.538004693414566,3.10787346487156
1.72925865839359,0.755462416447699,0.7948184593115,0.618567775702104,"3",1.8628468644562,-0.313140799132727,3.27888967600212
-2.5024063205576,0.288059732178226,0.538209495367482,0.495288227219135,"2",1.99978089086044,-1.06608370636057,2.75774190950887
-0.762452717284251,0.867844662396237,0.0245878272689879,0.518186261644587,"2",1.9967366137895,-0.939897312715543,2.7479812808865
5.87152523929215,0.402642735978588,0.278319913428277,0.325241371290758,"3",1.70607224952008,-1.84240423462618,6.8126620880265
-1.4881000328628,0.57268500351347,0.840946583775803,0.552817386575043,"1",1.97253011250214,-0.73772840015927,2.89713257519834
-3.17533996778904,0.350642574951053,0.467410813784227,0.0177831065375358,"3",0.111676439350012,-2.7226637437407,0.0469998947374887
0.838228282963817,0.671998928301036,0.760211409535259,0.0569726510439068,"1",0.356061488417555,-2.63817917624062,1.02858968922083
4.90427544426072,0.0250503565184772,0.998064076062292,0.388734344625846,"3",1.87905290817305,-1.58291273565894,4.5977655364454
-3.69900231153032,0.401101037859917,0.777830750448629,0.110059214755893,"2",0.677825890309624,-2.51264568841497,4.15423091781406
-0.825851571799208,0.199976529926062,0.879567079013214,0.0580943147651851,"1",0.362994298159752,-2.63566227770281,1.07764342728173
9.24725157915389,0.856525000883266,0.493525713915005,0.192604857496917,"3",1.1376656274853,-2.28894744608114,8.41204789943322
0.924470287103865,0.971515428507701,0.708717945264652,0.616521884920076,"1",1.8674866637747,-0.327211164289902,3.27220766816418
-1.06468739712402,0.323722436791286,0.487571594538167,0.593625131761655,"2",1.91410827292796,-0.480814984203248,3.16245936494946
1.08532918022918,0.733191433362663,0.782040916383266,0.597685679094866,"1",1.90655622910588,-0.454085198445087,3.1858347759718
-0.443377399825661,0.340068240184337,0.911811374593526,0.906595766311511,"3",0.578490046302215,2.37111027782888,0.0451630788196472
3.5165769881983,0.976755184587091,0.285992244258523,0.445523936068639,"3",1.97078197153579,-1.32118730680075,3.22690244770683
-0.135947753050073,0.397016411880031,0.608371138805524,0.721286036539823,"1",1.53586327774659,0.472695728195264,2.58791568484136
-0.168018413544585,0.379998879274353,0.541000366443768,0.237508250167593,"2",1.35763955592945,-2.15082926952207,8.90528267393742
-0.0386715600903662,0.560387630248442,0.996450111968443,0.142295781057328,"1",0.864588286902137,-2.42965098616795,6.20803608251261
1.15815058740955,0.463808179134503,0.610844784183428,0.856655673589557,"1",0.870524384630082,1.78843013468956,0.316383557218597
2.03034282677854,0.19677682663314,0.210391758941114,0.0750631871633232,"3",0.467276765564611,-2.59688892197371,1.93821371435813
-1.38712582914473,0.426943402737379,0.317596230190247,0.0216751468833536,"1",0.136083740667059,-2.71456635615594,0.0817931645635993
-0.127082203449187,0.0930251874960959,0.905860385391861,0.122391620650887,"1",0.750199939690882,-2.48152559231586,4.96893603267958
4.45247054902713,0.11530912690796,0.323474707780406,0.693578774109483,"3",1.64141780427594,0.244584239009098,2.98233938411781
0.020405438962827,0.440031654201448,0.560906112194061,0.460468353936449,"2",1.98459607956253,-1.24722803680341,3.01413521413869
3.97854670290596,0.200934729538858,0.692005546530709,0.270201246719807,"1",1.5010580486705,-2.04217231729474,8.47153889922809
-0.810282082579454,0.42763907276094,0.559956917539239,0.455095182172954,"2",1.98013149250032,-1.27407449516407,3.08325474062275
-1.61190700872548,0.980599981732666,0.342691207071766,0.510476477444172,"2",1.99891684376163,-0.983031246927969,2.73927004280688
11.8754220085947,0.828922125510871,0.234497500117868,0.219658464426175,"3",1.27319377749275,-2.20722302883697,8.87601460017627
2.04144470042046,0.286973854992539,0.429602757096291,0.400094258133322,"1",1.90229596182406,-1.53290948129188,4.2585171091223
3.20814296706215,0.595916896825656,0.736700661480427,0.729184883181006,"2",1.50360414526687,0.540075527062098,2.45324261987448
-2.00664322739959,0.898971946211532,0.374656802276149,0.163844325579703,"2",0.984603411370885,-2.37111317146042,7.34809659955898
-0.191835612482402,0.453377000289038,0.488679166184738,0.963441944448277,"3",0.229196386437882,3.10920517658702,0.00031696377230766
-1.69751455422155,0.1474177793134,0.800511700799689,0.943138560513034,"3",0.355373866667315,2.835901387343,0.00355032388601139
6.16675644892247,0.128676982596517,0.683042956748977,0.358087731990963,"3",1.8045056844611,-1.71227903712832,5.62781222563495
-6.07809938186031,0.024656337685883,0.685685220407322,0.393948743119836,"2",1.8900208494475,-1.56010137833352,4.43857421193184
0.268201965003239,0.736311374930665,0.0946481118444353,0.256241421215236,"2",1.44166983402181,-2.08943901231633,8.72559668283347
3.44623232561767,0.373358564451337,0.380689600715414,0.306597534567118,"1",1.64205047880257,-1.91254889165823,7.45561833792291
-1.20437950307344,0.574376940494403,0.406972598517314,0.131582422880456,"2",0.803410847262234,-2.45782882760259,5.55752034172672
3.85815571103642,0.825328013394028,0.387785257538781,0.98111131368205,"2",0.118611476601486,3.3562537723521,7.36447253930748e-06
0.65677026847703,0.813695673830807,0.591927003115416,0.598525822162628,"2",1.9049549035002,-0.448527546446948,3.19049811073118
2.6113260934126,0.872696340316907,0.836564694298431,0.748547380324453,"2",1.42065263304099,0.709817586247978,2.09439709653888
0.335944272908039,0.1105548995547,0.520514443516731,0.0719438814558089,"3",0.448197893623863,-2.60411550503099,1.76491577989765
3.21994199725593,0.952700236812234,0.431986286304891,0.580856277374551,"2",1.93582132596944,-0.563469108043054,3.08196751037115
2.45253635097294,0.569002080941573,0.884729420300573,0.614933087024838,"2",1.87103663055638,-0.338098282369607,3.266608330069
3.02632246079133,0.0368684707209468,0.910366142168641,0.485181445255876,"3",1.99783312925625,-1.11996808191518,2.79954299149337
2.00905992541571,0.245290916413069,0.0535400798544288,0.783235180657357,"1",1.25911999706821,1.03084236861839,1.41291232764871
4.90800513745889,0.978884799173102,0.460823838133365,0.546176499687135,"1",1.97899222784679,-0.777589222251607,2.85808328683254
0.788040970129207,0.885737232398242,0.717328021768481,0.616609779186547,"3",1.86728891627255,-0.326607864992617,3.27250708540437
0.494793686457061,0.240982897812501,0.373728065285832,0.398970876354724,"1",1.90010493699583,-1.53790507420556,4.29079433572698
-0.468827876635041,0.757211570162326,0.0299089315813035,0.220897037768736,"2",1.27918572018613,-2.2033746071012,8.88488593673442
1.22749309703806,0.562836518744007,0.0277631813660264,0.249966160627082,"1",1.41406321000928,-2.11026030891188,8.80785969755125
11.3483796504843,0.305103095248342,0.698954388732091,0.248722158139572,"3",1.40852488019162,-2.1143569596682,8.82162057802707
-4.70755013109034,0.693654086906463,0.258802577154711,0.826910610077903,"3",1.03474266219111,1.46804490735422,0.664945478875193
-2.32534122006214,0.335945603903383,0.890680889366195,0.588559790281579,"2",1.92309232373593,-0.513856272299909,3.13160187550166
4.45219052292618,0.206109444377944,0.0808410067111254,0.689006573520601,"3",1.65766154535724,0.208141922872154,3.03371767250592
4.19726825693223,0.919276255881414,0.955638574203476,0.934218391077593,"3",0.41038232023336,2.71929170200653,0.00766637720423495
2.32155089707965,0.0228124498389661,0.973269251175225,0.671412567840889,"2",1.71694915885484,0.070978076446961,3.19085232499221
1.71467812031177,0.963759744539857,0.140157617861405,0.840596231399104,"1",0.960222811412108,1.61308801334921,0.485891795242692
1.03035955952128,0.315865243552253,0.67780596180819,0.472115368815139,"2",1.99233076932428,-1.18803502887337,2.89228376498971
0.501079063056977,0.665608417475596,0.791197353042662,0.546338079730049,"2",1.97884521070894,-0.77662563561161,2.85899090647145
-0.120750069796791,0.533543303376064,0.701055532088503,0.90352713316679,"1",0.596919514116477,2.33360416673592,0.0528224483199729
-3.27058573393399,0.817796719493344,0.271951851900667,0.969267520820722,"1",0.192798001498079,3.18969415369087,0.000119535212859179
4.32239571968953,0.185263509862125,0.485365581233054,0.0870215415488929,"1",0.539986913110833,-2.56876316179485,2.65146356601602
-1.1168039005052,0.399517551530153,0.8771352393087,0.597765780985355,"2",1.90640412629067,-0.453555717013225,3.18628208553969
0.422231096341637,0.178453260334209,0.0032624346204102,0.939952106913552,"3",0.37505821592476,2.79400715710455,0.00474438675210804
4.24341406718334,0.285434210672975,0.958122231764719,0.126566371880472,"1",0.774450203269304,-2.47081575334821,5.23908039075362
2.41452333020235,0.629469827050343,0.481206594733521,0.926261703018099,"1",0.459178604129261,2.61701819494014,0.0138439680907987
1.2352629423162,0.300100281601772,0.960152580635622,0.0245150162372738,"3",0.153880161274955,-2.70861810807039,0.114948270131787
0.703532317046894,0.443673961563036,0.501889573875815,0.823366520227864,"2",1.05373436614432,1.43112659161358,0.71629751316949
0.180486861088897,0.730200940044597,0.0223517999984324,0.820631313370541,"1",1.06830232355327,1.40281267809904,0.757265140979666
2.42288166343667,0.668163536582142,0.110230400692672,0.0955632287077606,"3",0.591462155641124,-2.54825746666587,3.19635231610587
4.03672635504567,0.311657001264393,0.747566106030717,0.0596761875785887,"1",0.372763900041316,-2.63210310699674,1.14862312236188
4.93315913277344,0.478578082984313,0.599064032314345,0.608956641051918,"3",1.88397206136538,-0.378743002196082,3.24252520365169
2.46574397240714,0.291410150937736,0.780429683858529,0.358118778094649,"1",1.80458979082223,-1.71215195583251,5.62670823337117
9.64213405331082,0.182174213463441,0.945775091648102,0.212094453861937,"3",1.23618581124457,-2.2305197163113,8.79876647416693
0.993038097865545,0.360762583091855,0.357896259054542,0.618435505079105,"1",1.86314916496625,-0.314052216069892,3.27847603033119
2.20203561708187,0.903800030937418,0.485832601087168,0.353117618011311,"1",1.79082045982091,-1.73252184211148,5.80550735431394
-1.4825950488711,0.394047617446631,0.526430611498654,0.844442341709509,"2",0.938954790942976,1.6545696379179,0.441263053589911
-2.07029579134502,0.779880527406931,0.848358375718817,0.272385245654732,"2",1.51009096794086,-2.03465738481735,8.42371604188693
0.207460586958661,0.284158946480602,0.50116125238128,0.962502768728882,"3",0.235057519054301,3.09631662610048,0.000365129669804719
-1.6217628938144,0.853720766957849,0.34456245158799,0.00760855153203011,"1",0.0478013869888766,-2.74353652730282,0.00408071337812991
-0.389338247469733,0.172242468455806,0.582899136235937,0.496044375933707,"1",1.99984557266477,-1.06200833175891,2.75560543336061
6.09736540239817,0.0792641821317375,0.526805959176272,0.303963934537023,"3",1.63254760952227,-1.92224826760996,7.54175049482366
3.49068826354343,0.292064977344126,0.906998993363231,0.099967755144462,"3",0.617841301146127,-2.53754600721101,3.48466184699652
0.180804088910784,0.840371177764609,0.979115174850449,0.141885310411453,"1",0.86226194325456,-2.43074174915474,6.18398318265752
0.738078826875537,0.945268080569804,0.0146695876028389,0.903049586340785,"3",0.599782599655181,2.32778806123908,0.0540953469022428
-1.47322014201872,0.0449652001261711,0.741998453158885,0.554629281163216,"2",1.97061778963211,-0.726760559360507,2.90833534562543
3.13363857567797,0.758382907602936,0.477458581095561,0.594052111497149,"3",1.91332878461212,-0.478014462480256,3.16497893029053
13.4080642667517,0.296887998003513,0.899613355752081,0.185394271044061,"3",1.10011532035605,-2.30999333544256,8.1995696278457
2.06100601093996,0.651054438902065,0.312122782459483,0.883408362045884,"1",0.716295771348914,2.09332452917827,0.128475938489171
2.26942999388307,0.0849897842854261,0.264936682302505,0.468688981607556,"1",1.99033183799624,-1.20559215476996,2.92420754367395
-1.79626411800562,0.975481075001881,0.551879526581615,0.959689968731254,"1",0.252598971401948,3.05786035945588,0.000545694270617269
-0.229791426827042,0.0136249314527959,0.911545254057273,0.944737322861329,"1",0.345483956129747,2.85702208069658,0.00304820125413386
-0.0307004575813155,0.538869451731443,0.107425665250048,0.314743722556159,"1",1.67073012327533,-1.88222155262146,7.18089618658806
6.70473314638739,0.965781801613048,0.952795977238566,0.114289686316624,"3",0.702773013727492,-2.50205672224761,4.4354588223243
1.51987054262037,0.101073444122449,0.580892459722236,0.525504657998681,"1",1.99358337894521,-0.898333152887227,2.76603287257728
-3.81278377963282,0.25675134267658,0.879547860473394,0.0482292044907808,"2",0.3018748915043,-2.65760622249078,0.684311820971795
1.67050739403307,0.895147221162915,0.806797543773428,0.772821844788268,"2",1.30927233327656,0.932120196900184,1.61643039190016
-2.02764501515056,0.387944190762937,0.502465021330863,0.527643352048472,"2",1.99246283215095,-0.886071321007344,2.77293861708998
2.63436710228338,0.794285444775596,0.836025522556156,0.674511657562107,"1",1.7068815276288,0.094789880747689,3.16794789687646
-6.13960992618075,0.349396759876981,0.90414075856097,0.171516932779923,"2",1.02627511810695,-2.34965351497643,7.68725307593958
0.408751977400713,0.138744306750596,0.00251229922287166,0.953361469553784,"3",0.291991167388286,2.97212473689175,0.00121711844856771
-2.51375780848411,0.650508983526379,0.46295701013878,0.170753609389067,"2",1.02215564595447,-2.35180324942791,7.65524071534082
-1.26490358412686,0.544004307826981,0.193829249124974,0.659396967152134,"1",1.75443556270821,-0.0199607133611286,3.26015343679889
1.11504705186058,0.945244047325104,0.129501696443185,0.807319219456986,"1",1.13805793700591,1.26720036345,0.97213015586613
-4.67160648366336,0.57174574653618,0.13262180169113,0.163384499261156,"2",0.982087576722257,-2.37238883901201,7.32656870071277
2.19376967798235,0.953633589204401,0.721514450153336,0.562986994627863,"1",1.96097131281842,-0.675651591459691,2.96222527374666
-0.78368351104898,0.780252998694777,0.588409968884662,0.412214461248368,"2",1.92442270911146,-1.47829199341739,3.92954529266579
3.41527807185884,0.11828445433639,0.535524161532521,0.902525570942089,"2",0.602922729352555,2.32141239766716,0.0555179369014958
-2.3102642546398,0.837111808825284,0.757040205411613,0.455087962327525,"2",1.98012511362983,-1.27411037458396,3.08335316878082
3.43666241131387,0.0871593176852912,0.407894520321861,0.139089935924858,"1",0.846381217111148,-2.43814626313338,6.01820786231399
3.08158167564395,0.748599962564185,0.0872483055572957,0.798090466298163,"2",1.18525584213844,1.17528253444727,1.13439292669776
-0.262674587642576,0.0651816572062671,0.931594996247441,0.652757127070799,"2",1.77408157553009,-0.0692840092038276,3.28527548504198
3.63347886978786,0.0776955692563206,0.723182078916579,0.477963302284479,"3",1.99520907570222,-1.15779036109635,2.84518360180612
1.97799495399341,0.105083768488839,0.36163449799642,0.489614740246907,"2",1.9989356218578,-1.09646598283723,2.77811965022388
1.24562908492478,0.406686355127022,0.438785783713683,0.91844050004147,"1",0.506864552335167,2.51805995376317,0.0230908813698341
-1.61008037979409,0.97496451321058,0.662263454403728,0.104550529969856,"1",0.645162348465405,-2.52630044435873,3.78782360598003
4.12442699386809,0.164833495859057,0.0320293658878654,0.391365415183827,"3",1.88465030203438,-1.57143236229038,4.51673239182975
-2.86950319637426,0.503050235565752,0.0179775136057287,0.17471737228334,"2",1.04348259733029,-2.34060436038578,7.81720604799617
0.478855641489416,0.201554203871638,0.739119583275169,0.216759763890877,"1",1.25909531754585,-2.21619252364742,8.85112281472613
-1.39821988956041,0.199721848359331,0.0852685272693634,0.422036694828421,"2",1.9403091138649,-1.4330483146513,3.69046932007962
-0.582380206777238,0.178135111229494,0.230134550016373,0.984907931415364,"3",0.0947907392589472,3.41048622183509,1.99928450818809e-06
1.61661069735562,0.273866681847721,0.246841470710933,0.556566108483821,"2",1.96850300440246,-0.714992436446391,2.92052697255126
12.8487418294522,0.1306202406995,0.0269799227826297,0.179121345514432,"3",1.06698819054693,-2.32805717621705,7.98457724518093
0.440040712051057,0.858691586414352,0.375197018729523,0.322833693120629,"1",1.69812900342993,-1.85161051664678,6.89821278397541
-4.26885694311859,0.645160361891612,0.0885955051053315,0.044683248270303,"1",0.279831969875468,-2.66538865997441,0.564817499068695
3.07880172710578,0.602798665873706,0.376194724114612,0.731687974883243,"3",1.49318729787458,0.56165079663496,2.40892741716279
1.57205741005547,0.971980711910874,0.224808314582333,0.492423130199313,"1",1.99943342306824,-1.08146976966604,2.76706374789028
-2.21993535547906,0.376657233573496,0.811738879187033,0.235632494091988,"2",1.34896171917148,-2.15685055234239,8.91188255652009
-3.8643522566263,0.819114487152547,0.141560264164582,0.126034506596625,"2",0.771368025937055,-2.47218516755022,5.20489775482967
-0.0721453691417659,0.226738759549335,0.0296864905394614,0.279774357099086,"2",1.54012238665031,-2.00898737510375,8.24744739134144
7.35317450404434,0.206508502364159,0.22482915665023,0.921807960607111,"2",0.486368946490739,2.56047726022082,0.0186660228420888
4.8803036428217,0.194289194187149,0.767970440210775,0.585632596397772,"1",1.92806220639819,-0.532798339767611,3.11306404783769
0.849977964061724,0.240568205481395,0.637724030762911,0.350823562359437,"1",1.78435629819708,-1.7417976574914,5.88807438938653
-0.521745963743819,0.979721972020343,0.785395128419623,0.893432515673339,"1",0.657144744126428,2.21183512217278,0.0848133998552822
-0.45404971214352,0.524250150891021,0.333611426642165,0.275044727604836,"1",1.52099443175866,-2.02546192668532,8.3627821388182
9.20878376837736,0.826370720751584,0.577246049884707,0.221272713737562,"3",1.28099933309545,-2.20220544345206,8.88736928076497
-5.32344677575395,0.670885495841503,0.25465995632112,0.301245874259621,"2",1.62262280072132,-1.9322052764902,7.62906376020643
0.383858414868083,0.977714836830273,0.821521250065416,0.887447157641873,"1",0.692545601333768,2.14078759973103,0.109331519964973
-3.47996961538035,0.0576484517659992,0.269646017346531,0.170867978129536,"2",1.02277324140479,-2.35148136371161,7.66006188733789
-6.24459923207272,0.336741157341748,0.892781365429983,0.126242727739736,"2",0.772574931510192,-2.47164922599033,5.21828872551759
-3.12535085993912,0.0126070096157491,0.665116116870195,0.145286483457312,"2",0.881494458496171,-2.42167656382958,6.380938918842
0.619693656408025,0.362856285646558,0.247881710296497,0.929243098711595,"3",0.44092646214377,2.65514985875113,0.0111960955017092
-5.29027534931022,0.209694300312549,0.983544796239585,0.0527124027721584,"2",0.329690074858688,-2.64768745338541,0.852230261043079
-2.49970421238165,0.152120635611936,0.696838941192254,0.0664937521796674,"1",0.414760608191319,-2.61663427472546,1.47745688235836
3.3927987771375,0.935812409734353,0.666931571671739,0.790176905458793,"2",1.22493563721311,1.09780385152063,1.28054316551605
4.39378750891692,0.40109295793809,0.319816820323467,0.556372927967459,"1",1.96871720797353,-0.716168244967409,2.91930162827978
-1.76823884358417,0.485836445586756,0.344378424109891,0.257445320487022,"2",1.44690239326638,-2.08541451567134,8.7074369951596
-2.3702711877243,0.681486446177587,0.307813602732494,0.0598067208193243,"3",0.373569661770078,-2.63180890752741,1.15457300265338
2.351774276324,0.854035486467183,0.0247442864347249,0.761961632408202,"3",1.3600835139371,0.831328479305895,1.83142471343986
0.416875316103938,0.912917171837762,0.0241913336794823,0.985238047782332,"1",0.0927188372967419,3.41522122842515,1.75729912762741e-06
-5.20386246877719,0.475857608020306,0.810476660961285,0.232479837723076,"2",1.33427116547869,-2.16692000708044,8.91799710457917
-0.705125555978968,0.713680299697444,0.28452679165639,0.616073642158881,"2",1.86849292051617,-0.330286218177302,3.270663713188
5.39694088821217,0.829753480385989,0.225965541321784,0.82774131372571,"1",1.03027252900076,1.47673615977075,0.65319745479785
